Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Hallgarten;Siedlung;Rheingau-Taunus-Kreis;1.740
Halsdorf;Siedlung;Marburg-Biedenkopf;860
Hammelbach;Siedlung;Bergstraße;1.180
Hammersbach (Marköbel - Langen-Bergheim);Siedlung;Main-Kinzig-Kreis;4.620
Hanau;Siedlung;Main-Kinzig-Kreis;82.500
Hangenmeilingen;Siedlung;Limburg-Weilburg;500
Harb;Siedlung;Wetteraukreis;1.240
Harbach;Siedlung;Gießen;650
Harle;Siedlung;Schwalm-Eder-Kreis;740
Harmerz - Johannesberg - Zirkenbach - Zell;Siedlung;Fulda;2.580
Harpertshausen;Siedlung;Darmstadt-Dieburg;610
Harreshausen;Siedlung;Darmstadt-Dieburg;970
Hartenrod;Siedlung;Marburg-Biedenkopf;2.680
Hasselbach;Siedlung;Hochtaunuskreis;970
Hassenroth;Siedlung;Odenwaldkreis;1.050
Hattenbach;Siedlung;Hersfeld-Rotenburg;550
Hattendorf;Siedlung;Vogelsbergkreis;500
Hattenheim;Siedlung;Rheingau-Taunus-Kreis;1.950
Hattenhof;Siedlung;Fulda;1.500
Hattenrod;Siedlung;Gießen;570
Hattersheim am Main;Siedlung;Main-Taunus-Kreis;13.600
Hatzbach;Siedlung;Marburg-Biedenkopf;550
Hatzfeld (Eder);Siedlung;Waldeck-Frankenberg;1.400
Haubern;Siedlung;Waldeck-Frankenberg;510
Hausen;Siedlung;Limburg-Weilburg;1.270
Hausen;Siedlung;Schwalm-Eder-Kreis;560
Hausen über Aar;Siedlung;Rheingau-Taunus-Kreis;600
Hausen vor der Höhe;Siedlung;Rheingau-Taunus-Kreis;730
Hauswurz;Siedlung;Fulda;870
Heckershausen;Siedlung;Kassel;2.600
Heckholzhausen;Siedlung;Limburg-Weilburg;1.020
Heenes;Siedlung;Hersfeld-Rotenburg;920
Heftrich;Siedlung;Rheingau-Taunus-Kreis;1.410
Heiligenrode;Siedlung;Kassel;4.580
Heimbach;Siedlung;Rheingau-Taunus-Kreis;520
Heimboldshausen - Röhringshof;Siedlung;Hersfeld-Rotenburg;1.260
Heinebach;Siedlung;Hersfeld-Rotenburg;2.300
Heisebeck;Siedlung;Kassel;510
Helfersdorf;Siedlung;Wetteraukreis;710
Hellstein;Siedlung;Main-Kinzig-Kreis;1.040
Helmarshausen;Siedlung;Kassel;1.290
Helsa;Siedlung;Kassel;2.160
Heppenheim (Bergstraße);Siedlung;Bergstraße;19.200
Herborn;Siedlung;Lahn-Dill-Kreis;8.700
Herbstein;Siedlung;Vogelsbergkreis;2.100
Herfa;Siedlung;Hersfeld-Rotenburg;660
Hergershausen;Siedlung;Darmstadt-Dieburg;1.920
Hering;Siedlung;Darmstadt-Dieburg;880
Heringen;Siedlung;Limburg-Weilburg;980
Heringen (Werra);Siedlung;Hersfeld-Rotenburg;2.870
Herleshausen;Siedlung;Werra-Meißner-Kreis;1.270
Hertingshausen;Siedlung;Kassel;1.420
Herzhausen;Siedlung;Marburg-Biedenkopf;570
Heskem;Siedlung;Marburg-Biedenkopf;610
Hesseldorf;Siedlung;Main-Kinzig-Kreis;700
Hessisch Lichtenau;Siedlung;Werra-Meißner-Kreis;6.040
Heßloch;Siedlung;Wiesbaden;680
Hettenhain;Siedlung;Rheingau-Taunus-Kreis;990
Hettenhausen;Siedlung;Fulda;980
Hetzbach;Siedlung;Odenwaldkreis;830
Heubach;Siedlung;Darmstadt-Dieburg;1.640
Heubach;Siedlung;Fulda;670
Heuchelheim;Siedlung;Gießen;7.230
Heusenstamm;Siedlung;Offenbach;15.800
Hilders;Siedlung;Fulda;1.930
Himbach;Siedlung;Wetteraukreis;1.550
Hintermeilingen;Siedlung;Limburg-Weilburg;1.230
Hintersteinau;Siedlung;Main-Kinzig-Kreis;720
Hirschhausen;Siedlung;Limburg-Weilburg;640
Hirschhorn (Neckar);Siedlung;Bergstraße;2.920
Hirzenhain;Siedlung;Wetteraukreis;1.410
Hirzenhain;Siedlung;Lahn-Dill-Kreis;1.340
Hochelheim - Hörnsheim;Siedlung;Lahn-Dill-Kreis;3.850
Hochheim am Main;Siedlung;Main-Taunus-Kreis;15.100
Höchst;Siedlung;Main-Kinzig-Kreis;2.110
Höchst (Höchst an der Nidder);Siedlung;Wetteraukreis;1.230
Hochstadt;Siedlung;Main-Kinzig-Kreis;4.350
Hochstädten;Siedlung;Bergstraße;680
Höchst i. Odw.;Siedlung;Odenwaldkreis;6.550
Hochwaldhausen;Siedlung;Vogelsbergkreis;1.110
Hoch-Weisel;Siedlung;Wetteraukreis;1.300
Hofaschenbach - Morles;Siedlung;Fulda;1.090
Hofbieber;Siedlung;Fulda;1.830
Hofgeismar;Siedlung;Kassel;10.600
Hofheim;Siedlung;Bergstraße;4.820
Hofheim am Taunus;Siedlung;Main-Taunus-Kreis;22.000
Hoheneiche;Siedlung;Werra-Meißner-Kreis;610
Hohensolms;Siedlung;Lahn-Dill-Kreis;730
Hohenzell;Siedlung;Main-Kinzig-Kreis;660
Hohe Tanne;Siedlung;Main-Kinzig-Kreis;580
Holzhausen;Siedlung;Lahn-Dill-Kreis;870
Holzhausen;Siedlung;Marburg-Biedenkopf;1.880
Holzhausen;Siedlung;Kassel;1.750
Holzhausen am Hahn;Siedlung;Schwalm-Eder-Kreis;900
Holzhausen über Aar;Siedlung;Rheingau-Taunus-Kreis;1.120
Holzheim;Siedlung;Gießen;2.250
Homberg (Efze);Siedlung;Schwalm-Eder-Kreis;8.670
Homberg (Ohm);Siedlung;Vogelsbergkreis;4.200
Hombressen;Siedlung;Kassel;1.620
Hommertshausen;Siedlung;Marburg-Biedenkopf;700
Hönebach;Siedlung;Hersfeld-Rotenburg;740
Hoof;Siedlung;Kassel;2.830
Horbach;Siedlung;Main-Kinzig-Kreis;1.640
Hörbach;Siedlung;Lahn-Dill-Kreis;1.410
Höringhausen;Siedlung;Waldeck-Frankenberg;1.130
Hornbach;Siedlung;Bergstraße;1.080
Hosenfeld;Siedlung;Fulda;1.420
Hümme;Siedlung;Kassel;1.240
Hundelshausen;Siedlung;Werra-Meißner-Kreis;1.080
Hundstadt;Siedlung;Hochtaunuskreis;830
Hünfeld;Siedlung;Fulda;8.390
Hungen;Siedlung;Gießen;4.350
Huppert;Siedlung;Rheingau-Taunus-Kreis;530
Hutten;Siedlung;Main-Kinzig-Kreis;710
Hüttenfeld;Siedlung;Bergstraße;2.070
Hüttengesäß;Siedlung;Main-Kinzig-Kreis;2.070
Idstein;Siedlung;Rheingau-Taunus-Kreis;14.000
Igstadt;Siedlung;Wiesbaden;2.070
Ihringshausen - Simmershausen;Siedlung;Kassel;8.120
Ilbenstadt;Siedlung;Wetteraukreis;2.750
Immenhausen;Siedlung;Kassel;4.240
Immichenhain;Siedlung;Schwalm-Eder-Kreis;520
Industriehof;Siedlung;Waldeck-Frankenberg;660
Inheiden;Siedlung;Gießen;1.120
Ippinghausen;Siedlung;Kassel;990
Istha;Siedlung;Kassel;880
Jesberg;Siedlung;Schwalm-Eder-Kreis;1.330
Jestädt;Siedlung;Werra-Meißner-Kreis;800
Johannisberg;Siedlung;Rheingau-Taunus-Kreis;1.490
Jossa;Siedlung;Main-Kinzig-Kreis;610
Kaichen;Siedlung;Wetteraukreis;1.060
Kämmerzell;Siedlung;Fulda;850
Karben;Siedlung;Wetteraukreis;10.000
Kassel;Siedlung;Kassel Stadt;190.200
Kassel;Siedlung;Main-Kinzig-Kreis;2.410
Kathus;Siedlung;Hersfeld-Rotenburg;870
Katzenfurt;Siedlung;Lahn-Dill-Kreis;1.870
Kaufungen;Siedlung;Kassel;11.600
Kaufungen-Papierfabrik;Siedlung;Kassel;810
Kefenrod;Siedlung;Wetteraukreis;980
Kelkheim (Taunus);Siedlung;Main-Taunus-Kreis;19.000
Kelsterbach;Siedlung;Groß-Gerau;13.300
Kemel;Siedlung;Rheingau-Taunus-Kreis;1.190
Kempfenbrunn;Siedlung;Main-Kinzig-Kreis;650
Kerspenhausen;Siedlung;Hersfeld-Rotenburg;760
Kerstenhausen;Siedlung;Schwalm-Eder-Kreis;520
Kerzell;Siedlung;Fulda;670
Kettenbach;Siedlung;Rheingau-Taunus-Kreis;1.440
Kiedrich;Siedlung;Rheingau-Taunus-Kreis;3.820
Kilianstädten;Siedlung;Main-Kinzig-Kreis;5.760
Kirberg;Siedlung;Limburg-Weilburg;2.260
Kirchberg;Siedlung;Schwalm-Eder-Kreis;760
Kirchhain;Siedlung;Marburg-Biedenkopf;7.730
Kirchhasel;Siedlung;Fulda;520
Kirchheim;Siedlung;Hersfeld-Rotenburg;1.730
Kirchhof;Siedlung;Schwalm-Eder-Kreis;500
Kirchvers;Siedlung;Marburg-Biedenkopf;890
Kirschhausen;Siedlung;Bergstraße;1.860
Kirtorf;Siedlung;Vogelsbergkreis;1.360
Kleestadt;Siedlung;Darmstadt-Dieburg;1.410
Kleinalmerode;Siedlung;Werra-Meißner-Kreis;820
Klein-Eichen;Siedlung;Gießen;610
Kleinenglis;Siedlung;Schwalm-Eder-Kreis;1.400
Kleinensee;Siedlung;Hersfeld-Rotenburg;610
Kleinern;Siedlung;Waldeck-Frankenberg;510
Klein-Gerau;Siedlung;Groß-Gerau;3.680
Kleingladenbach;Siedlung;Marburg-Biedenkopf;630
Kleinlinden;Siedlung;Gießen;4.410
Kleinlüder;Siedlung;Fulda;980
Kleinseelheim;Siedlung;Marburg-Biedenkopf;640
Klein-Umstadt;Siedlung;Darmstadt-Dieburg;2.030
Klein-Zimmern;Siedlung;Darmstadt-Dieburg;1.470
Kloppenheim;Siedlung;Wiesbaden;2.240
Kloppenheim;Siedlung;Wetteraukreis;1.280
Kolmbach;Siedlung;Bergstraße;500
Kölschhausen;Siedlung;Lahn-Dill-Kreis;730
Kombach;Siedlung;Marburg-Biedenkopf;970
Königsberg;Siedlung;Gießen;740
Königstein im Taunus;Siedlung;Hochtaunuskreis;13.800
Köppern;Siedlung;Hochtaunuskreis;5.610
Korbach;Siedlung;Waldeck-Frankenberg;18.300
Körle;Siedlung;Schwalm-Eder-Kreis;2.450
Kraftsolms;Siedlung;Lahn-Dill-Kreis;830
Kransberg;Siedlung;Hochtaunuskreis;660
Kriftel;Siedlung;Main-Taunus-Kreis;10.400
Krofdorf-Gleiberg;Siedlung;Gießen;4.960
Kröffelbach;Siedlung;Lahn-Dill-Kreis;700
Kronberg im Taunus;Siedlung;Hochtaunuskreis;11.400
Krumbach;Siedlung;Bergstraße;1.510
Krumbach;Siedlung;Gießen;750
Kubach;Siedlung;Limburg-Weilburg;1.560
Külte;Siedlung;Waldeck-Frankenberg;750
Künzell;Siedlung;Fulda;11.100
Lahr;Siedlung;Limburg-Weilburg;1.240
Lahrbach;Siedlung;Fulda;510
Laisa;Siedlung;Waldeck-Frankenberg;570
Lämmerspiel;Siedlung;Offenbach;5.020
Lampertheim;Siedlung;Bergstraße;21.800
Landau;Siedlung;Waldeck-Frankenberg;920
Landenhausen;Siedlung;Vogelsbergkreis;1.370
Langd;Siedlung;Gießen;710
Langenaubach;Siedlung;Lahn-Dill-Kreis;1.810
Langenbieber;Siedlung;Fulda;730
Langendernbach;Siedlung;Limburg-Weilburg;1.560
Langenhain;Siedlung;Main-Taunus-Kreis;3.260
Langenhain;Siedlung;Werra-Meißner-Kreis;590
Langenhain-Ziegenberg;Siedlung;Wetteraukreis;1.210
Langen (Hessen);Siedlung;Offenbach;34.700
Langenschwarz;Siedlung;Fulda;610
Langenselbold;Siedlung;Main-Kinzig-Kreis;13.000
Langenstein;Siedlung;Marburg-Biedenkopf;1.030
Langenthal;Siedlung;Kassel;710
Lang-Göns;Siedlung;Gießen;6.430
Langsdorf;Siedlung;Gießen;1.310
Langstadt;Siedlung;Darmstadt-Dieburg;1.460
Lanzenhain;Siedlung;Vogelsbergkreis;520
Lanzingen;Siedlung;Main-Kinzig-Kreis;640
Laubach;Siedlung;Gießen;4.160
Laubach;Siedlung;Hochtaunuskreis;620
Laubuseschbach;Siedlung;Limburg-Weilburg;1.520
Laudenbach;Siedlung;Werra-Meißner-Kreis;1.010
Laufdorf;Siedlung;Lahn-Dill-Kreis;1.580
Laufenselden;Siedlung;Rheingau-Taunus-Kreis;1.890
Launsbach;Siedlung;Gießen;2.320
Lauter;Siedlung;Gießen;720
Lauterbach (Hessen);Siedlung;Vogelsbergkreis;8.540
Lautern;Siedlung;Bergstraße;660
Leeheim;Siedlung;Groß-Gerau;4.120
Lehnheim;Siedlung;Gießen;740
Leidenhofen;Siedlung;Marburg-Biedenkopf;860
Leidhecken;Siedlung;Wetteraukreis;630
Leimsfeld;Siedlung;Schwalm-Eder-Kreis;580
Lelbach;Siedlung;Waldeck-Frankenberg;610
Lengers;Siedlung;Hersfeld-Rotenburg;690
Lengfeld;Siedlung;Darmstadt-Dieburg;1.920
Lettgenbrunn;Siedlung;Main-Kinzig-Kreis;660
Leun;Siedlung;Lahn-Dill-Kreis;2.200
Leusel;Siedlung;Vogelsbergkreis;730
Lich;Siedlung;Gießen;7.640
Liebenau;Siedlung;Kassel;530
Lieblos;Siedlung;Main-Kinzig-Kreis;3.490
Liederbach am Taunus;Siedlung;Main-Taunus-Kreis;8.680
Limbach;Siedlung;Rheingau-Taunus-Kreis;700
Limburg a.d. Lahn;Siedlung;Limburg-Weilburg;21.900
Linden (Großen-Linden - Leihgestern);Siedlung;Gießen;10.400
Lindenfels;Siedlung;Bergstraße;2.200
Lindenholzhausen;Siedlung;Limburg-Weilburg;3.040
Lindenstruth;Siedlung;Gießen;930
Lindheim;Siedlung;Wetteraukreis;1.750
Lingelbach;Siedlung;Vogelsbergkreis;600
Linter;Siedlung;Limburg-Weilburg;3.010
Lippoldsberg;Siedlung;Kassel;1.340
Lispenhausen;Siedlung;Hersfeld-Rotenburg;2.330
Lißberg;Siedlung;Wetteraukreis;830
Lixfeld;Siedlung;Marburg-Biedenkopf;1.240
Lohfelden;Siedlung;Kassel;13.400
Löhlbach;Siedlung;Waldeck-Frankenberg;1.350
Löhnberg;Siedlung;Limburg-Weilburg;2.350
Lohne;Siedlung;Schwalm-Eder-Kreis;660
Lohra;Siedlung;Marburg-Biedenkopf;2.390
Löhrbach;Siedlung;Bergstraße;540
Lohrhaupten;Siedlung;Main-Kinzig-Kreis;1.060
Lollar;Siedlung;Gießen;5.920
Londorf;Siedlung;Gießen;2.420
Lorbach;Siedlung;Wetteraukreis;1.050
Lorch;Siedlung;Rheingau-Taunus-Kreis;2.810
Lorsbach;Siedlung;Main-Taunus-Kreis;2.580
Lorsch;Siedlung;Bergstraße;12.800
Lörzenbach;Siedlung;Bergstraße;1.490
Löschenrod;Siedlung;Fulda;1.180
Loshausen;Siedlung;Schwalm-Eder-Kreis;940
Lumda;Siedlung;Gießen;630
Lütter;Siedlung;Fulda;1.060
Lützelhausen;Siedlung;Main-Kinzig-Kreis;920
Lützellinden;Siedlung;Gießen;2.330
Lützel-Wiebelsbach;Siedlung;Odenwaldkreis;2.720
Maar;Siedlung;Vogelsbergkreis;1.630
Maberzell;Siedlung;Fulda;1.510
Mackenzell;Siedlung;Fulda;1.680
Mademühlen;Siedlung;Lahn-Dill-Kreis;760
Maden;Siedlung;Schwalm-Eder-Kreis;1.060
Magdlos;Siedlung;Fulda;670
Mainflingen;Siedlung;Offenbach;3.960
Malchen;Siedlung;Darmstadt-Dieburg;930
Malsfeld;Siedlung;Schwalm-Eder-Kreis;1.160
Mammolshain;Siedlung;Hochtaunuskreis;1.880
Mandeln;Siedlung;Lahn-Dill-Kreis;1.230
Mandern;Siedlung;Waldeck-Frankenberg;610
Mansbach;Siedlung;Hersfeld-Rotenburg;920
Marbach;Siedlung;Fulda;2.110
Marborn;Siedlung;Main-Kinzig-Kreis;750
Marburg;Siedlung;Marburg-Biedenkopf;59.500
Mardorf;Siedlung;Marburg-Biedenkopf;1.420
Margretenhaun;Siedlung;Fulda;610
Marienhagen;Siedlung;Waldeck-Frankenberg;810
Marienthal;Siedlung;Rheingau-Taunus-Kreis;2.060
Marjoß;Siedlung;Main-Kinzig-Kreis;760
Martinhagen;Siedlung;Kassel;1.300
Martinsthal;Siedlung;Rheingau-Taunus-Kreis;1.260
Massenhausen;Siedlung;Waldeck-Frankenberg;500
Massenheim;Siedlung;Main-Taunus-Kreis;1.480
Meckbach;Siedlung;Hersfeld-Rotenburg;600
Mecklar;Siedlung;Hersfeld-Rotenburg;520
Medenbach;Siedlung;Wiesbaden;2.430
Medenbach;Siedlung;Lahn-Dill-Kreis;1.180
Meimbressen;Siedlung;Kassel;680
Meineringhausen;Siedlung;Waldeck-Frankenberg;950
Melbach;Siedlung;Wetteraukreis;1.230
Mellnau;Siedlung;Marburg-Biedenkopf;830
Melsungen;Siedlung;Schwalm-Eder-Kreis;9.250
Mengeringhausen;Siedlung;Waldeck-Frankenberg;3.170
Mengerskirchen;Siedlung;Limburg-Weilburg;1.940
Mengsberg;Siedlung;Marburg-Biedenkopf;860
Mengshausen;Siedlung;Hersfeld-Rotenburg;580
Mensfelden;Siedlung;Limburg-Weilburg;1.280
Merenberg;Siedlung;Limburg-Weilburg;1.390
Merkenbach;Siedlung;Lahn-Dill-Kreis;1.530
Merkenfritz;Siedlung;Wetteraukreis;800
Merlau - Flensungen;Siedlung;Vogelsbergkreis;1.950
Mernes;Siedlung;Main-Kinzig-Kreis;760
Merzhausen;Siedlung;Hochtaunuskreis;830
Messel;Siedlung;Darmstadt-Dieburg;3.730
Messenhausen;Siedlung;Offenbach;680
Metze;Siedlung;Schwalm-Eder-Kreis;830
Michelbach;Siedlung;Rheingau-Taunus-Kreis;2.020
Michelbach;Siedlung;Marburg-Biedenkopf;1.870
Michelsrombach;Siedlung;Fulda;1.100
Michelstadt;Siedlung;Odenwaldkreis;12.000
Mitlechtern;Siedlung;Bergstraße;840
Mittelbuchen;Siedlung;Main-Kinzig-Kreis;3.520
Mittel-Gründau;Siedlung;Main-Kinzig-Kreis;1.870
Mittelkalbach;Siedlung;Fulda;1.800
Moischt;Siedlung;Marburg-Biedenkopf;1.220
Momberg;Siedlung;Marburg-Biedenkopf;1.140
Mörfelden;Siedlung;Groß-Gerau;14.900
Mörlenbach;Siedlung;Bergstraße;5.800
Mornshausen;Siedlung;Marburg-Biedenkopf;770
Mornshausen;Siedlung;Marburg-Biedenkopf;1.350
Morschen;Siedlung;Schwalm-Eder-Kreis;2.180
Mosbach;Siedlung;Darmstadt-Dieburg;2.940
Mottgers;Siedlung;Main-Kinzig-Kreis;690
Mudersbach;Siedlung;Lahn-Dill-Kreis;520
Mühlhausen;Siedlung;Waldeck-Frankenberg;600
Mühlheim am Main;Siedlung;Offenbach;21.800
Mümling-Grumbach;Siedlung;Odenwaldkreis;1.280
Münchhausen;Siedlung;Marburg-Biedenkopf;1.210
Münchholzhausen;Siedlung;Lahn-Dill-Kreis;2.360
Münster;Siedlung;Darmstadt-Dieburg;11.100
Münster;Siedlung;Wetteraukreis;520
Münster;Siedlung;Gießen;700
Münster;Siedlung;Limburg-Weilburg;1.060
Münzenberg;Siedlung;Wetteraukreis;1.460
Müs;Siedlung;Fulda;1.100
Muschenheim;Siedlung;Gießen;900
Nanzenbach;Siedlung;Lahn-Dill-Kreis;1.100
Nassenerfurth;Siedlung;Schwalm-Eder-Kreis;570
Nauheim;Siedlung;Groß-Gerau;9.790
Nauheim;Siedlung;Limburg-Weilburg;880
Naumburg;Siedlung;Kassel;2.330
Naurod;Siedlung;Wiesbaden;4.060
Nauroth;Siedlung;Rheingau-Taunus-Kreis;550
Neckarsteinach;Siedlung;Bergstraße;2.920
Neesbach;Siedlung;Limburg-Weilburg;750
Nentershausen;Siedlung;Hersfeld-Rotenburg;1.470
Netra;Siedlung;Werra-Meißner-Kreis;500
Netze;Siedlung;Waldeck-Frankenberg;630
Neu-Anspach;Siedlung;Hochtaunuskreis;12.600
Neuberg (Ravolzhausen - Rüdigheim);Siedlung;Main-Kinzig-Kreis;5.170
Neudorf;Siedlung;Main-Kinzig-Kreis;690
Neuenbrunslar;Siedlung;Schwalm-Eder-Kreis;870
Neuenhaßlau;Siedlung;Main-Kinzig-Kreis;3.160
Neuhof;Siedlung;Fulda;4.690
Neuhof;Siedlung;Rheingau-Taunus-Kreis;2.650
Neu-Isenburg;Siedlung;Offenbach;27.800
Neukirchen;Siedlung;Schwalm-Eder-Kreis;4.240
Neukirchen;Siedlung;Lahn-Dill-Kreis;570
Neukirchen;Siedlung;Hersfeld-Rotenburg;770
Neuschloß;Siedlung;Bergstraße;1.320
Neuses;Siedlung;Main-Kinzig-Kreis;2.450
Neustadt (Hessen);Siedlung;Marburg-Biedenkopf;6.040
Neuwirtheim;Siedlung;Main-Kinzig-Kreis;510
Nidda;Siedlung;Wetteraukreis;5.590
Nidderau;Siedlung;Main-Kinzig-Kreis;16.700
Niedenstein;Siedlung;Schwalm-Eder-Kreis;3.010
Niederasphe;Siedlung;Marburg-Biedenkopf;720
Niederaula;Siedlung;Hersfeld-Rotenburg;2.510
Nieder-Beerbach;Siedlung;Darmstadt-Dieburg;1.910
Niederbeisheim;Siedlung;Schwalm-Eder-Kreis;690
Nieder-Bessingen;Siedlung;Gießen;530
Niederbieber;Siedlung;Fulda;500
Niederbiel;Siedlung;Lahn-Dill-Kreis;2.030
Niederbrechen;Siedlung;Limburg-Weilburg;3.780
Niederdieten;Siedlung;Marburg-Biedenkopf;630
Niederdorfelden;Siedlung;Main-Kinzig-Kreis;3.710
Niederdünzebach;Siedlung;Werra-Meißner-Kreis;620
Niedereisenhausen;Siedlung;Marburg-Biedenkopf;1.690
Niederelsungen;Siedlung;Kassel;880
Niederems;Siedlung;Rheingau-Taunus-Kreis;610
Nieder-Erlenbach;Siedlung;Frankfurt am Main;4.440
Nieder-Florstadt;Siedlung;Wetteraukreis;3.660
Niederjosbach;Siedlung;Main-Taunus-Kreis;1.690
Niederjossa;Siedlung;Hersfeld-Rotenburg;650
Nieder-Kainsbach;Siedlung;Odenwaldkreis;560
Niederkalbach;Siedlung;Fulda;1.400
Nieder-Kinzig;Siedlung;Odenwaldkreis;770
Niederkleen;Siedlung;Gießen;1.200
Niederklein;Siedlung;Marburg-Biedenkopf;1.670
Nieder-Klingen;Siedlung;Darmstadt-Dieburg;800
Niederlibbach;Siedlung;Rheingau-Taunus-Kreis;510
Nieder-Liebersbach;Siedlung;Bergstraße;1.740
Niedermeiser;Siedlung;Kassel;730
Niedermittlau;Siedlung;Main-Kinzig-Kreis;2.070
Niedermittlau-Bahnhof;Siedlung;Main-Kinzig-Kreis;930
Nieder-Mockstadt;Siedlung;Wetteraukreis;1.490
Nieder-Modau;Siedlung;Darmstadt-Dieburg;2.560
Niedermöllrich;Siedlung;Schwalm-Eder-Kreis;720
Niedernhausen;Siedlung;Rheingau-Taunus-Kreis;9.220
Niedernhausen;Siedlung;Darmstadt-Dieburg;1.780
Nieder-Ofleiden;Siedlung;Vogelsbergkreis;780
Nieder-Ohmen;Siedlung;Vogelsbergkreis;2.180
Niederquembach;Siedlung;Lahn-Dill-Kreis;700
Nieder-Ramstadt;Siedlung;Darmstadt-Dieburg;5.250
Niederrodenbach;Siedlung;Main-Kinzig-Kreis;8.600
Niederscheld;Siedlung;Lahn-Dill-Kreis;1.960
Niederseelbach;Siedlung;Rheingau-Taunus-Kreis;1.500
Niederselters;Siedlung;Limburg-Weilburg;4.220
Niedershausen;Siedlung;Limburg-Weilburg;950
Niedertiefenbach;Siedlung;Limburg-Weilburg;970
Niedervorschütz;Siedlung;Schwalm-Eder-Kreis;600
Niederwald;Siedlung;Marburg-Biedenkopf;820
Niederwalgern;Siedlung;Marburg-Biedenkopf;1.420
Niederweidbach;Siedlung;Lahn-Dill-Kreis;1.040
Niederweimar;Siedlung;Marburg-Biedenkopf;2.370
Nieder-Weisel;Siedlung;Wetteraukreis;2.250
Niederwetz;Siedlung;Lahn-Dill-Kreis;1.050
Nieder-Wöllstadt;Siedlung;Wetteraukreis;3.600
Niederzell;Siedlung;Main-Kinzig-Kreis;1.300
Niederzeuzheim;Siedlung;Limburg-Weilburg;1.390
Nieste;Siedlung;Kassel;1.780
Nonnenroth;Siedlung;Gießen;690
Nordeck;Siedlung;Gießen;1.060
Nordenstadt;Siedlung;Wiesbaden;7.670
Nordheim;Siedlung;Bergstraße;1.730
Obbornhofen;Siedlung;Gießen;850
Ober-Abtsteinach;Siedlung;Bergstraße;1.350
Oberau;Siedlung;Wetteraukreis;1.580
Oberaula;Siedlung;Schwalm-Eder-Kreis;1.600
Ober-Beerbach;Siedlung;Darmstadt-Dieburg;1.150
Oberbeisheim;Siedlung;Schwalm-Eder-Kreis;500
Ober-Bessingen;Siedlung;Gießen;550
Oberbiel;Siedlung;Lahn-Dill-Kreis;2.550
Oberbrechen;Siedlung;Limburg-Weilburg;2.000
Oberdieten;Siedlung;Marburg-Biedenkopf;750
Oberdorfelden;Siedlung;Main-Kinzig-Kreis;1.950
Oberdünzebach;Siedlung;Werra-Meißner-Kreis;830
Oberelsungen;Siedlung;Kassel;1.230
Oberems;Siedlung;Hochtaunuskreis;920
Ober-Erlenbach;Siedlung;Hochtaunuskreis;4.420
Ober-Florstadt;Siedlung;Wetteraukreis;840
Obergeis;Siedlung;Hersfeld-Rotenburg;790
Ober-Gleen;Siedlung;Vogelsbergkreis;510
Obergrenzebach;Siedlung;Schwalm-Eder-Kreis;820
Oberhaun;Siedlung;Hersfeld-Rotenburg;610
Oberhöchstadt;Siedlung;Hochtaunuskreis;5.580
Oberhörlen;Siedlung;Marburg-Biedenkopf;770
Oberissigheim;Siedlung;Main-Kinzig-Kreis;1.260
Oberjosbach;Siedlung;Rheingau-Taunus-Kreis;1.900
Ober-Kainsbach;Siedlung;Odenwaldkreis;510
Oberkalbach;Siedlung;Fulda;770
Oberkleen;Siedlung;Gießen;1.170
Ober-Klingen;Siedlung;Darmstadt-Dieburg;880
Ober-Lais;Siedlung;Wetteraukreis;640
Ober-Laudenbach;Siedlung;Bergstraße;520
Oberlibbach;Siedlung;Rheingau-Taunus-Kreis;660
Oberlistingen;Siedlung;Kassel;710
Obermelsungen;Siedlung;Schwalm-Eder-Kreis;680
Ober-Mockstadt;Siedlung;Wetteraukreis;750
Obermöllrich;Siedlung;Schwalm-Eder-Kreis;600
Ober-Mörlen;Siedlung;Wetteraukreis;4.020
Ober-Mumbach;Siedlung;Bergstraße;910
Oberndorf - Burgjoß;Siedlung;Main-Kinzig-Kreis;2.010
Obernhain;Siedlung;Hochtaunuskreis;1.520
Ober-Ohmen;Siedlung;Vogelsbergkreis;710
Oberquembach;Siedlung;Lahn-Dill-Kreis;620
Ober-Ramstadt;Siedlung;Darmstadt-Dieburg;9.360
Oberreifenberg - Niederreifenberg;Siedlung;Hochtaunuskreis;3.440
Oberrieden;Siedlung;Werra-Meißner-Kreis;540
Ober-Roden;Siedlung;Offenbach;11.900
Oberrodenbach;Siedlung;Main-Kinzig-Kreis;2.050
Oberrosphe;Siedlung;Marburg-Biedenkopf;770
Oberroßbach;Siedlung;Lahn-Dill-Kreis;600
Oberscheld;Siedlung;Lahn-Dill-Kreis;2.080
Ober-Schmitten - Unter-Schmitten;Siedlung;Wetteraukreis;1.700
Ober-Schönmattenwag;Siedlung;Bergstraße;560
Ober-Seemen;Siedlung;Wetteraukreis;1.340
Oberselters;Siedlung;Limburg-Weilburg;1.020
Obershausen;Siedlung;Limburg-Weilburg;500
Obersotzbach;Siedlung;Main-Kinzig-Kreis;510
Obersuhl;Siedlung;Hersfeld-Rotenburg;2.650
Obertiefenbach;Siedlung;Limburg-Weilburg;2.350
Obertshausen;Siedlung;Offenbach;23.700
Oberufhausen;Siedlung;Fulda;730
Oberurff-Schiffelborn;Siedlung;Schwalm-Eder-Kreis;510
