Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Kleineutersdorf;Gemeinde;Saale-Holzland-Kreis;422;414;370;361
Kleinfurra;Gemeinde;Nordhausen;1.267;1.319;1.164;1.066
Kleinmölsen;Gemeinde;Sömmerda;255;386;343;317
Kleinneuhausen;Gemeinde;Sömmerda;471;431;403;394
Kleinobringen;Gemeinde;Weimarer Land;258;277;294;317
Kleinschwabhausen;Gemeinde;Weimarer Land;267;280;246;215
Kleinwelsbach;Gemeinde;Unstrut-Hainich-Kreis;137;149;139;124
Klettbach;Gemeinde;Weimarer Land;780;1.389;1.309;1.290
Klettstedt;Gemeinde;Unstrut-Hainich-Kreis;274;264;218;215
Kloster Veßra;Gemeinde;Hildburghausen;378;367;321;303
Knau;Gemeinde;Saale-Orla-Kreis;798;768;641;612
Ködderitzsch;Gemeinde;Weimarer Land;119;127;117;116
Kölleda;Stadt;Sömmerda;7.426;7.097;6.230;6.181
Königsee-Rottenbach;Stadt;Saalfeld-Rudolstadt;8.532;7.912;6.892;6.591
Korbußen;Gemeinde;Greiz;488;502;466;448
Körner;Gemeinde;Unstrut-Hainich-Kreis;2.057;1.992;1.785;1.686
Kospoda;Gemeinde;Saale-Orla-Kreis;476;474;404;407
Kraftsdorf;Gemeinde;Greiz;4.104;4.439;4.028;3.803
Kraja;Gemeinde;Nordhausen;379;362;293;287
Kranichfeld;Stadt;Weimarer Land;3.569;3.834;3.495;3.396
Krauthausen;Gemeinde;Wartburgkreis;1.277;1.698;1.604;1.597
Krautheim;Gemeinde;Weimarer Land;495;487;484;519
Krayenberggemeinde;Gemeinde;Wartburgkreis;6.827;6.405;5.526;5.193
Kreuzebra;Gemeinde;Eichsfeld;774;818;740;733
Kriebitzsch;Gemeinde;Altenburger Land;1.462;1.312;1.125;1.018
Krölpa;Gemeinde;Saale-Orla-Kreis;3.401;3.274;2.809;2.622
Krombach;Gemeinde;Eichsfeld;222;225;195;179
Kromsdorf;Gemeinde;Weimarer Land;1.356;1.605;1.530;1.451
Kühdorf;Gemeinde;Greiz;81;81;72;63
Kühndorf;Gemeinde;Schmalkalden-Meiningen;1.196;1.170;1.003;945
Küllstedt;Gemeinde;Eichsfeld;1.635;1.612;1.427;1.354
Kutzleben;Gemeinde;Unstrut-Hainich-Kreis;836;768;652;637
Kyffhäuserland;Gemeinde;Kyffhäuserkreis;5.042;4.886;4.262;3.999
Laasdorf;Gemeinde;Saale-Holzland-Kreis;460;569;498;561
Langenleuba-Niederhain;Gemeinde;Altenburger Land;2.236;2.095;1.916;1.787
Langenorla;Gemeinde;Saale-Orla-Kreis;1.720;1.513;1.341;1.278
Langenwetzendorf;Gemeinde;Greiz;5.178;5.089;4.520;4.257
Langenwolschendorf;Gemeinde;Greiz;1.008;1.015;876;865
Langewiesen;Stadt;Ilm-Kreis;3.682;3.758;3.573;3.501
Lauscha;Stadt;Sonneberg;4.459;4.287;3.607;3.376
Lausnitz b. Neustadt an der Orla;Gemeinde;Saale-Orla-Kreis;368;371;339;317
Lauterbach;Gemeinde;Wartburgkreis;573;670;658;659
Lederhose;Gemeinde;Greiz;312;310;270;262
Lehesten;Stadt;Saalfeld-Rudolstadt;2.487;2.192;1.837;1.723
Lehesten;Gemeinde;Saale-Holzland-Kreis;730;799;715;682
Lehnstedt;Gemeinde;Weimarer Land;351;356;344;343
Leimbach;Gemeinde;Wartburgkreis;1.618;1.922;1.766;1.708
Leinatal;Gemeinde;Gotha;3.580;4.010;3.803;3.664
Leinefelde-Worbis;Stadt;Eichsfeld;24.845;21.817;18.695;18.684
Lemnitz;Gemeinde;Saale-Orla-Kreis;426;419;378;390
Lengfeld;Gemeinde;Hildburghausen;531;505;456;436
Lenterode;Gemeinde;Eichsfeld;281;304;310;303
Leutenberg;Stadt;Saalfeld-Rudolstadt;2.823;2.626;2.296;2.156
Leutenthal;Gemeinde;Weimarer Land;298;268;260;257
Leutersdorf;Gemeinde;Schmalkalden-Meiningen;331;307;262;235
Lichte;Gemeinde;Saalfeld-Rudolstadt;2.129;1.934;1.592;1.516
Liebenstein;Gemeinde;Ilm-Kreis;497;458;374;355
Linda b. Neustadt an der Orla;Gemeinde;Saale-Orla-Kreis;448;434;392;380
Linda b. Weida;Gemeinde;Greiz;516;491;459;452
Lindenkreuz;Gemeinde;Greiz;547;521;467;461
Lindewerra;Gemeinde;Eichsfeld;252;250;244;247
Lindig;Gemeinde;Saale-Holzland-Kreis;286;291;247;244
Lippersdorf-Erdmannsdorf;Gemeinde;Saale-Holzland-Kreis;489;534;473;446
Lipprechterode;Gemeinde;Nordhausen;707;680;577;526
Löberschütz;Gemeinde;Saale-Holzland-Kreis;181;176;138;131
Löbichau;Gemeinde;Altenburger Land;1.286;1.255;1.041;976
Lödla;Gemeinde;Altenburger Land;776;817;707;703
Löhma;Gemeinde;Saale-Orla-Kreis;326;306;301;286
Lucka;Stadt;Altenburger Land;5.877;4.858;4.096;3.823
Luisenthal;Gemeinde;Gotha;1.558;1.503;1.268;1.273
Lumpzig;Gemeinde;Altenburger Land;647;665;558;515
Lutter;Gemeinde;Eichsfeld;797;756;724;708
Mackenrode;Gemeinde;Eichsfeld;553;517;303;308
Magdala;Stadt;Weimarer Land;1.592;2.039;1.947;1.997
Mannstedt;Gemeinde;Sömmerda;448;406;371;379
Marisfeld;Gemeinde;Hildburghausen;497;459;456;450
Marksuhl;Gemeinde;Wartburgkreis;3.454;3.351;2.977;2.825
Markvippach;Gemeinde;Sömmerda;514;593;558;546
Marolterode;Gemeinde;Unstrut-Hainich-Kreis;409;366;323;323
Marth;Gemeinde;Eichsfeld;389;365;343;339
Martinroda;Gemeinde;Ilm-Kreis;900;934;859;822
Masserberg;Gemeinde;Hildburghausen;3.413;3.097;2.503;2.313
Mechelroda;Gemeinde;Weimarer Land;254;263;264;284
Mehmels;Gemeinde;Schmalkalden-Meiningen;411;408;352;342
Mehna;Gemeinde;Altenburger Land;402;360;330;289
Meiningen;Stadt;Schmalkalden-Meiningen;24.364;23.148;20.889;21.231
Mellenbach-Glasbach;Gemeinde;Saalfeld-Rudolstadt;1.463;1.287;1.043;959
Mellingen;Gemeinde;Weimarer Land;1.285;1.293;1.241;1.355
Melpers;Gemeinde;Schmalkalden-Meiningen;132;118;99;85
Menteroda;Gemeinde;Unstrut-Hainich-Kreis;2.937;2.636;2.200;2.019
Mertendorf;Gemeinde;Saale-Holzland-Kreis;186;153;159;172
Metzels;Gemeinde;Schmalkalden-Meiningen;602;683;673;644
Meura;Gemeinde;Saalfeld-Rudolstadt;567;550;475;426
Meusebach;Gemeinde;Saale-Holzland-Kreis;98;94;97;94
Meuselbach-Schwarzmühle;Gemeinde;Saalfeld-Rudolstadt;1.646;1.490;1.195;1.117
Meuselwitz;Stadt;Altenburger Land;14.004;13.191;10.964;10.233
Miesitz;Gemeinde;Saale-Orla-Kreis;295;344;287;285
Mihla;Gemeinde;Wartburgkreis;2.646;2.462;2.239;2.176
Milda;Gemeinde;Saale-Holzland-Kreis;759;820;788;748
Mittelpöllnitz;Gemeinde;Saale-Orla-Kreis;322;330;283;279
Mittelsömmern;Gemeinde;Unstrut-Hainich-Kreis;221;243;230;227
Möckern;Gemeinde;Saale-Holzland-Kreis;162;142;130;128
Mohlsdorf-Teichwolframsdorf;Gemeinde;Greiz;6.045;6.006;5.210;4.924
Molschleben;Gemeinde;Gotha;1.125;1.172;1.093;1.045
Mönchenholzhausen;Gemeinde;Weimarer Land;1.428;1.698;1.569;1.599
Mönchpfiffel-Nikolausrieth;Gemeinde;Kyffhäuserkreis;410;412;357;319
Monstab;Gemeinde;Altenburger Land;536;537;464;421
Moorgrund;Gemeinde;Wartburgkreis;3.693;3.817;3.459;3.335
Mörsdorf;Gemeinde;Saale-Holzland-Kreis;406;426;437;476
Moßbach;Gemeinde;Saale-Orla-Kreis;450;441;411;399
Moxa;Gemeinde;Saale-Orla-Kreis;101;89;87;81
Mühlhausen/Thüringen;Stadt;Unstrut-Hainich-Kreis;39.573;38.360;33.473;34.552
Mülverstedt;Gemeinde;Unstrut-Hainich-Kreis;757;736;708;686
Münchenbernsdorf;Stadt;Greiz;3.639;3.493;3.051;3.014
Nahetal-Waldau;Gemeinde;Hildburghausen;3.469;3.430;3.089;3.016
Nauendorf;Gemeinde;Weimarer Land;218;297;297;308
Nausitz;Gemeinde;Kyffhäuserkreis;220;200;166;180
Nausnitz;Gemeinde;Saale-Holzland-Kreis;65;64;67;77
Nazza;Gemeinde;Wartburgkreis;737;711;585;550
Neidhartshausen;Gemeinde;Wartburgkreis;346;347;325;343
Nesse-Apfelstädt;Gemeinde;Gotha;5.800;6.495;6.040;5.981
Neubrunn;Gemeinde;Schmalkalden-Meiningen;665;618;553;536
Neuengönna;Gemeinde;Saale-Holzland-Kreis;607;660;649;669
Neuhaus am Rennweg;Stadt;Sonneberg;9.915;8.800;7.287;6.897
Neuhaus-Schierschnitz;Gemeinde;Sonneberg;3.554;3.523;3.174;3.081
Neumark;Stadt;Weimarer Land;554;533;483;478
Neumühle/Elster;Gemeinde;Greiz;479;518;432;430
Neundorf (bei Lobenstein);Gemeinde;Saale-Orla-Kreis;770;714;605;573
Neundorf (bei Schleiz);Gemeinde;Saale-Orla-Kreis;334;327;281;291
Neunheilingen;Gemeinde;Unstrut-Hainich-Kreis;555;541;488;467
Neusiß;Gemeinde;Ilm-Kreis;298;267;238;224
Neustadt am Rennsteig;Gemeinde;Ilm-Kreis;1.282;1.214;1.010;942
Neustadt an der Orla;Stadt;Saale-Orla-Kreis;10.195;9.500;8.383;8.237
Neustadt/Harz;Gemeinde;Nordhausen;1.222;1.252;1.125;1.135
Niederbösa;Gemeinde;Kyffhäuserkreis;158;152;135;133
Niedergebra;Gemeinde;Nordhausen;886;834;723;671
Niederorschel;Gemeinde;Eichsfeld;3.495;3.573;3.126;3.095
Niedertrebra;Gemeinde;Weimarer Land;928;918;803;772
Niederzimmern;Gemeinde;Weimarer Land;933;1.081;1.012;1.026
Nimritz;Gemeinde;Saale-Orla-Kreis;296;332;318;329
Nöbdenitz;Gemeinde;Altenburger Land;1.138;1.073;938;870
Nobitz;Gemeinde;Altenburger Land;7.239;7.232;6.334;6.066
Nöda;Gemeinde;Sömmerda;632;845;828;834
Nohra;Gemeinde;Nordhausen;1.076;981;903;834
Nohra;Gemeinde;Weimarer Land;2.115;2.203;1.684;1.652
Nordhausen;Stadt;Nordhausen;49.128;46.195;42.473;42.217
Nottleben;Gemeinde;Gotha;457;458;439;414
Oberbodnitz;Gemeinde;Saale-Holzland-Kreis;278;288;243;244
Oberbösa;Gemeinde;Kyffhäuserkreis;418;434;404;355
Oberhain;Gemeinde;Saalfeld-Rudolstadt;846;830;726;667
Oberheldrungen;Gemeinde;Kyffhäuserkreis;1.110;1.044;857;806
Oberhof;Stadt;Schmalkalden-Meiningen;2.118;1.726;1.575;1.668
Oberkatz;Gemeinde;Schmalkalden-Meiningen;346;303;275;266
Obermaßfeld-Grimmenthal;Gemeinde;Schmalkalden-Meiningen;1.305;1.352;1.227;1.213
Obermehler;Gemeinde;Unstrut-Hainich-Kreis;1.123;1.065;937;1.291
Oberoppurg;Gemeinde;Saale-Orla-Kreis;228;219;174;164
Oberschönau;Gemeinde;Schmalkalden-Meiningen;971;943;829;801
Oberstadt;Gemeinde;Hildburghausen;477;454;373;353
Obertrebra;Gemeinde;Weimarer Land;270;286;286;263
Oberweid;Gemeinde;Schmalkalden-Meiningen;626;593;535;514
Oberweißbach/Thür. Wald;Stadt;Saalfeld-Rudolstadt;2.161;2.078;1.831;1.721
Oechsen;Gemeinde;Wartburgkreis;725;701;662;630
Oepfershausen;Gemeinde;Schmalkalden-Meiningen;567;530;493;470
Oettern;Gemeinde;Weimarer Land;148;150;135;121
Oettersdorf;Gemeinde;Saale-Orla-Kreis;889;919;839;856
Ohrdruf;Stadt;Gotha;6.088;6.079;5.580;6.218
Olbersleben;Gemeinde;Sömmerda;816;784;761;731
Oldisleben;Gemeinde;Kyffhäuserkreis;2.734;2.615;2.225;2.198
Ollendorf;Gemeinde;Sömmerda;446;513;444;428
Oppershausen;Gemeinde;Unstrut-Hainich-Kreis;325;375;315;301
Oppurg;Gemeinde;Saale-Orla-Kreis;1.528;1.418;1.238;1.231
Orlamünde;Stadt;Saale-Holzland-Kreis;1.388;1.342;1.194;1.140
Osthausen-Wülfershausen;Gemeinde;Ilm-Kreis;593;575;530;537
Ostramondra;Gemeinde;Sömmerda;627;610;547;478
Ottendorf;Gemeinde;Saale-Holzland-Kreis;509;464;405;416
Ottstedt a. Berge;Gemeinde;Weimarer Land;196;231;250;257
Paitzdorf;Gemeinde;Greiz;417;431;390;424
Paska;Gemeinde;Saale-Orla-Kreis;120;139;118;104
Pennewitz;Gemeinde;Ilm-Kreis;690;640;524;473
Petersberg;Gemeinde;Saale-Holzland-Kreis;294;318;278;275
Petriroda;Gemeinde;Gotha;358;364;337;319
Peuschen;Gemeinde;Saale-Orla-Kreis;549;521;487;469
Pfaffschwende;Gemeinde;Eichsfeld;532;387;302;330
Pferdingsleben;Gemeinde;Gotha;419;424;413;387
Piesau;Gemeinde;Saalfeld-Rudolstadt;972;916;783;725
Plaue;Stadt;Ilm-Kreis;1.855;2.055;1.827;1.837
Plothen;Gemeinde;Saale-Orla-Kreis;319;325;287;277
Pölzig;Gemeinde;Greiz;1.288;1.373;1.235;1.165
Ponitz;Gemeinde;Altenburger Land;1.924;1.878;1.601;1.499
Pörmitz;Gemeinde;Saale-Orla-Kreis;225;224;185;167
Pößneck;Stadt;Saale-Orla-Kreis;15.381;14.135;12.445;12.148
Posterstein;Gemeinde;Altenburger Land;366;526;447;430
Pottiga;Gemeinde;Saale-Orla-Kreis;488;479;433;416
Poxdorf;Gemeinde;Saale-Holzland-Kreis;108;114;105;89
Probstzella;Gemeinde;Saalfeld-Rudolstadt;4.200;3.885;3.296;3.007
Quaschwitz;Gemeinde;Saale-Orla-Kreis;60;79;70;72
Quirla;Gemeinde;Saale-Holzland-Kreis;522;552;505;508
Ramsla;Gemeinde;Weimarer Land;339;343;323;311
Ranis;Stadt;Saale-Orla-Kreis;1.981;2.034;1.777;1.709
Rannstedt;Gemeinde;Weimarer Land;191;219;180;169
Rastenberg;Stadt;Sömmerda;3.033;3.061;2.746;2.575
Rattelsdorf;Gemeinde;Saale-Holzland-Kreis;95;87;90;76
Rauda;Gemeinde;Saale-Holzland-Kreis;401;365;303;295
Rauschwitz;Gemeinde;Saale-Holzland-Kreis;272;256;212;217
Rausdorf;Gemeinde;Saale-Holzland-Kreis;137;176;189;198
Reichenbach;Gemeinde;Saale-Holzland-Kreis;941;989;935;901
Reichmannsdorf;Gemeinde;Saalfeld-Rudolstadt;991;938;812;755
Reichstädt;Gemeinde;Greiz;412;424;375;348
Reinholterode;Gemeinde;Eichsfeld;761;818;794;766
Reinsdorf;Gemeinde;Kyffhäuserkreis;1.023;952;794;747
Reinstädt;Gemeinde;Saale-Holzland-Kreis;576;576;514;499
Remda-Teichel;Stadt;Saalfeld-Rudolstadt;3.415;3.380;3.026;2.913
Remptendorf;Gemeinde;Saale-Orla-Kreis;4.470;4.299;3.750;3.512
Remstädt;Gemeinde;Gotha;772;950;945;977
Renthendorf;Gemeinde;Saale-Holzland-Kreis;519;500;418;432
Reurieth;Gemeinde;Hildburghausen;1.051;1.012;871;834
Rhönblick;Gemeinde;Schmalkalden-Meiningen;3.024;3.131;2.847;2.731
Riethgen;Gemeinde;Sömmerda;281;305;256;243
Riethnordhausen;Gemeinde;Sömmerda;968;1.161;1.004;981
Ringleben;Gemeinde;Kyffhäuserkreis;1.193;1.119;905;819
Ringleben;Gemeinde;Sömmerda;643;581;510;476
Rippershausen;Gemeinde;Schmalkalden-Meiningen;887;978;889;848
Ritschenhausen;Gemeinde;Schmalkalden-Meiningen;429;398;355;330
Rittersdorf;Gemeinde;Weimarer Land;261;279;256;270
Rockhausen;Gemeinde;Ilm-Kreis;299;285;276;276
Rockstedt;Gemeinde;Kyffhäuserkreis;257;276;244;219
Rodeberg;Gemeinde;Unstrut-Hainich-Kreis;2.360;2.318;2.094;2.011
Rohr;Gemeinde;Schmalkalden-Meiningen;1.032;1.077;977;980
Rohrbach;Gemeinde;Weimarer Land;247;227;201;214
Rohrbach;Gemeinde;Saalfeld-Rudolstadt;239;224;204;182
Rohrberg;Gemeinde;Eichsfeld;247;256;246;234
Röhrig;Gemeinde;Eichsfeld;221;252;244;236
Römhild;Stadt;Hildburghausen;8.239;8.084;7.229;7.004
Ronneburg;Stadt;Greiz;6.455;5.808;5.024;4.989
Rosa;Gemeinde;Schmalkalden-Meiningen;858;807;754;704
Rosendorf;Gemeinde;Saale-Orla-Kreis;194;186;176;173
Rositz;Gemeinde;Altenburger Land;3.551;3.331;3.004;2.901
Roßdorf;Gemeinde;Schmalkalden-Meiningen;786;725;682;642
Roßleben;Stadt;Kyffhäuserkreis;7.154;6.545;5.489;5.065
Rothenstein;Gemeinde;Saale-Holzland-Kreis;1.178;1.451;1.212;1.149
Rotterode;Gemeinde;Schmalkalden-Meiningen;918;879;749;713
Rückersdorf;Gemeinde;Greiz;974;857;785;737
Rudersdorf;Gemeinde;Sömmerda;371;364;350;323
Rudolstadt;Stadt;Saalfeld-Rudolstadt;29.100;26.940;23.067;22.855
Ruhla;Stadt;Wartburgkreis;7.346;6.966;5.992;5.663
Rustenfelde;Gemeinde;Eichsfeld;509;489;491;482
Ruttersdorf-Lotschen;Gemeinde;Saale-Holzland-Kreis;328;327;324;324
Saalburg-Ebersdorf;Stadt;Saale-Orla-Kreis;4.373;4.140;3.670;3.479
Saaleplatte;Gemeinde;Weimarer Land;2.856;3.164;2.826;2.752
Saalfelder Höhe;Gemeinde;Saalfeld-Rudolstadt;3.527;3.655;3.247;3.035
Saalfeld/Saale;Stadt;Saalfeld-Rudolstadt;32.161;29.326;25.532;25.041
Saara;Gemeinde;Greiz;746;733;628;606
Sachsenbrunn;Gemeinde;Hildburghausen;2.517;2.370;2.168;2.077
Sachsenhausen;Gemeinde;Weimarer Land;306;413;384;365
Schachtebich;Gemeinde;Eichsfeld;255;252;269;240
Schalkau;Stadt;Sonneberg;3.730;3.481;3.146;2.982
Scheiditz;Gemeinde;Saale-Holzland-Kreis;61;55;52;52
Schillingstedt;Gemeinde;Sömmerda;278;286;235;226
Schimberg;Gemeinde;Eichsfeld;2.600;2.504;2.314;2.279
Schkölen;Stadt;Saale-Holzland-Kreis;3.306;3.048;2.687;2.585
Schlechtsart;Gemeinde;Hildburghausen;142;161;166;173
Schlegel;Gemeinde;Saale-Orla-Kreis;431;421;366;325
Schleid;Gemeinde;Wartburgkreis;1.155;1.155;1.026;1.014
Schleifreisen;Gemeinde;Saale-Holzland-Kreis;466;490;430;426
Schleiz;Stadt;Saale-Orla-Kreis;9.542;9.268;8.590;8.467
Schleusegrund;Gemeinde;Hildburghausen;3.778;3.571;2.992;2.819
Schleusingen;Stadt;Hildburghausen;5.964;5.854;5.429;5.342
Schlöben;Gemeinde;Saale-Holzland-Kreis;670;1.006;931;930
Schloßvippach;Gemeinde;Sömmerda;1.550;1.565;1.407;1.408
Schlotheim;Stadt;Unstrut-Hainich-Kreis;4.589;4.369;3.909;3.691
Schmalkalden;Stadt;Schmalkalden-Meiningen;22.783;21.663;19.515;19.291
Schmeheim;Gemeinde;Hildburghausen;355;378;317;289
Schmiedefeld;Gemeinde;Saalfeld-Rudolstadt;1.349;1.265;1.033;989
Schmiedefeld am Rennsteig;Gemeinde;Ilm-Kreis;2.213;2.049;1.765;1.717
Schmiedehausen;Gemeinde;Weimarer Land;479;464;415;383
Schmieritz;Gemeinde;Saale-Orla-Kreis;454;454;408;406
Schmölln;Stadt;Altenburger Land;13.222;13.031;11.705;11.361
Schmorda;Gemeinde;Saale-Orla-Kreis;115;105;85;89
Schöndorf;Gemeinde;Saale-Orla-Kreis;341;327;287;275
Schöngleina;Gemeinde;Saale-Holzland-Kreis;525;539;463;486
Schönhagen;Gemeinde;Eichsfeld;138;147;147;148
Schönstedt;Gemeinde;Unstrut-Hainich-Kreis;1.410;1.495;1.420;1.356
Schöps;Gemeinde;Saale-Holzland-Kreis;295;315;366;270
Schwaara;Gemeinde;Greiz;120;157;154;138
Schwabhausen;Gemeinde;Gotha;699;717;723;750
Schwallungen;Gemeinde;Schmalkalden-Meiningen;2.977;2.827;2.538;2.368
Schwarza;Gemeinde;Schmalkalden-Meiningen;1.448;1.459;1.288;1.223
Schwarzbach;Gemeinde;Greiz;268;266;225;229
Schwarzburg;Gemeinde;Saalfeld-Rudolstadt;735;688;522;560
Schweickershausen;Gemeinde;Hildburghausen;137;154;152;158
Schwerstedt;Gemeinde;Sömmerda;691;689;602;612
Schwerstedt;Gemeinde;Weimarer Land;384;401;337;327
Schwobfeld;Gemeinde;Eichsfeld;124;109;121;113
Seebach;Gemeinde;Wartburgkreis;3.405;2.790;2.114;1.906
Seelingstädt;Gemeinde;Greiz;1.770;1.574;1.468;1.373
Seisla;Gemeinde;Saale-Orla-Kreis;173;163;151;144
Seitenroda;Gemeinde;Saale-Holzland-Kreis;205;228;198;199
Serba;Gemeinde;Saale-Holzland-Kreis;831;802;679;700
Sickerode;Gemeinde;Eichsfeld;186;176;155;146
Silberhausen;Gemeinde;Eichsfeld;778;732;642;626
Silbitz;Gemeinde;Saale-Holzland-Kreis;722;715;686;629
Sitzendorf;Gemeinde;Saalfeld-Rudolstadt;1.142;1.153;880;819
Solkwitz;Gemeinde;Saale-Orla-Kreis;72;73;67;69
Sollstedt;Gemeinde;Nordhausen;4.119;3.861;3.143;3.016
Sömmerda;Stadt;Sömmerda;24.454;21.585;19.378;18.996
Sondershausen;Stadt;Kyffhäuserkreis;27.935;26.154;22.541;22.039
Sonneberg;Stadt;Sonneberg;28.351;27.342;24.229;23.736
Sonneborn;Gemeinde;Gotha;1.366;1.327;1.254;1.187
Sonnenstein;Gemeinde;Eichsfeld;5.708;5.492;4.875;4.622
Springstille;Gemeinde;Schmalkalden-Meiningen;716;655;612;590
Sprötau;Gemeinde;Sömmerda;928;805;766;806
Stadtilm;Stadt;Ilm-Kreis;5.181;5.344;4.915;4.777
Stadtlengsfeld;Stadt;Wartburgkreis;2.952;2.808;2.522;2.427
Stadtroda;Stadt;Saale-Holzland-Kreis;6.401;6.521;5.973;5.892
Stanau;Gemeinde;Saale-Orla-Kreis;149;159;143;122
Starkenberg;Gemeinde;Altenburger Land;2.471;2.452;2.068;1.963
St. Bernhard;Gemeinde;Hildburghausen;299;290;279;257
Steinach;Stadt;Sonneberg;5.378;4.951;4.194;3.931
Steinbach;Gemeinde;Eichsfeld;581;575;561;542
Steinbach-Hallenberg;Stadt;Schmalkalden-Meiningen;6.147;6.034;5.229;5.056
Steinheuterode;Gemeinde;Eichsfeld;250;308;253;262
Stepfershausen;Gemeinde;Schmalkalden-Meiningen;696;689;645;637
St. Gangloff;Gemeinde;Saale-Holzland-Kreis;1.354;1.362;1.248;1.189
St. Kilian;Gemeinde;Hildburghausen;3.095;3.325;2.897;2.768
Straufhain;Gemeinde;Hildburghausen;3.114;3.090;2.821;2.749
Straußfurt;Gemeinde;Sömmerda;1.911;2.076;1.841;1.793
Stützerbach;Gemeinde;Ilm-Kreis;1.825;1.797;1.471;1.413
Südeichsfeld;Gemeinde;Unstrut-Hainich-Kreis;8.036;7.561;7.026;6.779
Suhl;Kreisfreie Stadt;Suhl;53.591;46.765;36.960;36.778
Sulza;Gemeinde;Saale-Holzland-Kreis;270;301;286;280
Sülzfeld;Gemeinde;Schmalkalden-Meiningen;830;885;864;913
Sundhausen;Gemeinde;Unstrut-Hainich-Kreis;443;436;391;360
Tabarz/Thür. Wald;Gemeinde;Gotha;4.186;4.308;4.023;3.931
Tambach-Dietharz/Thür. Wald;Stadt;Gotha;4.439;4.500;4.101;4.226
Tanna;Stadt;Saale-Orla-Kreis;4.448;4.264;3.800;3.707
Tastungen;Gemeinde;Eichsfeld;285;279;254;237
Tautenburg;Gemeinde;Saale-Holzland-Kreis;327;319;297;282
Tautendorf;Gemeinde;Saale-Holzland-Kreis;182;182;169;152
Tautenhain;Gemeinde;Saale-Holzland-Kreis;1.769;1.393;1.078;975
Tegau;Gemeinde;Saale-Orla-Kreis;472;455;386;411
Teichwitz;Gemeinde;Greiz;120;130;108;103
Teistungen;Gemeinde;Eichsfeld;2.355;2.561;2.453;2.497
Thalwenden;Gemeinde;Eichsfeld;350;386;396;364
Themar;Stadt;Hildburghausen;3.428;3.241;2.946;2.878
Thierschneck;Gemeinde;Saale-Holzland-Kreis;125;135;113;104
Thonhausen;Gemeinde;Altenburger Land;674;654;571;542
Thüringenhausen;Gemeinde;Kyffhäuserkreis;100;112;128;105
Tiefenort;Gemeinde;Wartburgkreis;4.238;4.336;4.055;3.902
Tissa;Gemeinde;Saale-Holzland-Kreis;140;162;142;141
Tömmelsdorf;Gemeinde;Saale-Orla-Kreis;151;143;137;129
Tonna;Gemeinde;Gotha;2.924;2.876;3.000;2.865
Tonndorf;Gemeinde;Weimarer Land;648;647;674;644
Topfstedt;Gemeinde;Kyffhäuserkreis;660;686;600;574
Tottleben;Gemeinde;Unstrut-Hainich-Kreis;170;171;150;151
Treben;Gemeinde;Altenburger Land;1.134;1.040;1.284;1.231
Trebra;Gemeinde;Kyffhäuserkreis;346;321;314;300
Treffurt;Stadt;Wartburgkreis;6.596;6.357;5.347;5.140
Triptis;Stadt;Saale-Orla-Kreis;4.756;4.474;3.890;3.762
Tröbnitz;Gemeinde;Saale-Holzland-Kreis;453;516;481;455
Tröchtelborn;Gemeinde;Gotha;356;343;314;306
Trockenborn-Wolfersdorf;Gemeinde;Saale-Holzland-Kreis;577;680;574;588
Troistedt;Gemeinde;Weimarer Land;205;224;190;190
Tüttleben;Gemeinde;Gotha;645;775;762;799
Uder;Gemeinde;Eichsfeld;2.508;2.541;2.561;2.608
Udestedt;Gemeinde;Sömmerda;859;826;787;794
Uhlstädt-Kirchhasel;Gemeinde;Saalfeld-Rudolstadt;6.694;6.824;6.281;5.955
Ummerstadt;Stadt;Hildburghausen;545;528;493;484
Umpferstedt;Gemeinde;Weimarer Land;628;640;606;575
Unstruttal;Gemeinde;Unstrut-Hainich-Kreis;3.446;3.620;3.267;3.198
Unterbodnitz;Gemeinde;Saale-Holzland-Kreis;207;197;192;187
Unterbreizbach;Gemeinde;Wartburgkreis;4.344;4.242;3.690;3.508
Unterkatz;Gemeinde;Schmalkalden-Meiningen;457;450;395;364
Untermaßfeld;Gemeinde;Schmalkalden-Meiningen;1.321;1.335;1.308;1.310
Unterschönau;Gemeinde;Schmalkalden-Meiningen;680;622;549;491
Unterweid;Gemeinde;Schmalkalden-Meiningen;559;525;461;440
Unterweißbach;Gemeinde;Saalfeld-Rudolstadt;996;949;797;799
Unterwellenborn;Gemeinde;Saalfeld-Rudolstadt;6.602;6.851;6.228;6.069
Urbach;Gemeinde;Nordhausen;965;1.070;926;914
Urleben;Gemeinde;Unstrut-Hainich-Kreis;480;477;441;421
Urnshausen;Gemeinde;Wartburgkreis;837;835;759;741
Utendorf;Gemeinde;Schmalkalden-Meiningen;436;499;469;467
Vacha;Stadt;Wartburgkreis;6.114;5.958;5.468;5.303
Vachdorf;Gemeinde;Schmalkalden-Meiningen;881;877;831;774
Veilsdorf;Gemeinde;Hildburghausen;3.521;3.286;2.941;2.847
Viernau;Gemeinde;Schmalkalden-Meiningen;2.253;2.258;2.018;1.988
Vippachedelhausen;Gemeinde;Weimarer Land;708;651;575;568
Vogelsberg;Gemeinde;Sömmerda;754;755;699;680
Vogtei;Gemeinde;Unstrut-Hainich-Kreis;5.168;5.029;4.481;4.398
