Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Egenhofen;Siedlung;Fürstenfeldbruck;720
Egg a.d. Günz;Siedlung;Unterallgäu;820
Eggelstetten;Siedlung;Donau-Ries;700
Eggenfelden;Siedlung;Rottal-Inn;10.100
Eggenthal;Siedlung;Ostallgäu;800
Egglfing am Inn;Siedlung;Passau;1.100
Egglham;Siedlung;Rottal-Inn;1.010
Egglkofen;Siedlung;Mühldorf a. Inn;1.000
Eggolsheim;Siedlung;Forchheim;2.100
Eggstätt;Siedlung;Rosenheim;1.930
Eging a. See;Siedlung;Passau;2.580
Egling;Siedlung;Bad Tölz-Wolfratshausen;1.060
Egling a.d. Paar;Siedlung;Landsberg am Lech;1.690
Egloffstein;Siedlung;Forchheim;800
Eglsee;Siedlung;Regensburg;710
Egmating;Siedlung;Ebersberg;1.830
Egweil;Siedlung;Eichstätt;1.100
Ehekirchen;Siedlung;Neuburg-Schrobenhausen;1.640
Ehenfeld;Siedlung;Amberg-Sulzbach;590
Ehingen;Siedlung;Ansbach;1.000
Ehingen;Siedlung;Augsburg;740
Ehingen a. Ries;Siedlung;Donau-Ries;550
Eibelstadt;Siedlung;Würzburg;2.780
Eichelsbach;Siedlung;Miltenberg;650
Eichenau;Siedlung;Fürstenfeldbruck;11.500
Eichenberg;Siedlung;Aschaffenburg;740
Eichenbühl;Siedlung;Miltenberg;1.580
Eichendorf;Siedlung;Dingolfing-Landau;2.000
Eichenkofen;Siedlung;Erding;550
Eichenried;Siedlung;Erding;1.620
Eichstätt;Siedlung;Eichstätt;11.000
Eilsbrunn;Siedlung;Regensburg;1.020
Einsbach;Siedlung;Dachau;600
Eisenärzt;Siedlung;Traunstein;1.040
Eisenburg;Siedlung;Memmingen;1.470
Eisenhofen;Siedlung;Dachau;720
Eisingen;Siedlung;Würzburg;3.420
Eitensheim;Siedlung;Eichstätt;2.760
Eitlbrunn;Siedlung;Regensburg;640
Eitting;Siedlung;Erding;1.300
Elfershausen;Siedlung;Bad Kissingen;1.300
Ellbach;Siedlung;Bad Tölz-Wolfratshausen;540
Ellgau;Siedlung;Augsburg;990
Ellhofen;Siedlung;Lindau (Bodensee);600
Ellingen;Siedlung;Weißenburg-Gunzenhausen;2.300
Ellzee;Siedlung;Günzburg;660
Elpersdorf (Elpersdorf bei Ansbach);Siedlung;Ansbach Stadt;700
Elsendorf;Siedlung;Kelheim;1.180
Elsenfeld;Siedlung;Miltenberg;6.730
Eltersdorf;Siedlung;Erlangen;3.410
Eltmann;Siedlung;Haßberge;3.130
Emersacker;Siedlung;Augsburg;1.340
Emertsham;Siedlung;Traunstein;600
Emmering;Siedlung;Ebersberg;640
Emmering;Siedlung;Fürstenfeldbruck;6.060
Emmerting;Siedlung;Altötting;3.900
Emskirchen;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;3.390
Engelmannsreuth;Siedlung;Bayreuth;510
Engelsberg;Siedlung;Traunstein;1.570
Engelthal;Siedlung;Nürnberger Land;820
Engertsham;Siedlung;Passau;540
Enkering;Siedlung;Eichstätt;560
Ensdorf;Siedlung;Amberg-Sulzbach;1.260
Epfach;Siedlung;Landsberg am Lech;510
Epfenhausen - Untermühlhausen;Siedlung;Landsberg am Lech;680
Eppisburg;Siedlung;Dillingen a.d. Donau;670
Eppishausen;Siedlung;Unterallgäu;550
Erbendorf;Siedlung;Tirschenreuth;3.580
Erbshausen;Siedlung;Würzburg;820
Erding;Siedlung;Erding;30.500
Erdweg;Siedlung;Dachau;1.230
Eresing;Siedlung;Landsberg am Lech;1.220
Ergersheim;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;650
Ergolding;Siedlung;Landshut;10.500
Ergoldsbach;Siedlung;Landshut;5.690
Erharting;Siedlung;Mühldorf a. Inn;510
Ering;Siedlung;Rottal-Inn;970
Erkersreuth;Siedlung;Wunsiedel i. Fichtelgebirge;1.180
Erkheim;Siedlung;Unterallgäu;1.890
Erlabrunn;Siedlung;Würzburg;1.670
Erlangen;Siedlung;Erlangen;90.600
Erlenbach a. Main;Siedlung;Miltenberg;7.770
Erlenbach b. Marktheidenfeld;Siedlung;Main-Spessart;1.780
Erlingen;Siedlung;Augsburg;1.380
Erlstätt;Siedlung;Traunstein;720
Ermengerst;Siedlung;Oberallgäu;950
Ermershausen;Siedlung;Haßberge;580
Ermreuth;Siedlung;Forchheim;920
Ernsgaden;Siedlung;Pfaffenhofen a.d. Ilm;1.460
Erpfting;Siedlung;Landsberg am Lech;1.110
Eschau;Siedlung;Miltenberg;2.580
Eschenbach;Siedlung;Nürnberger Land;550
Eschenbach i.d. OPf.;Siedlung;Neustadt a.d. Waldnaab;3.100
Eschenlohe;Siedlung;Garmisch-Partenkirchen;1.440
Eschlkam;Siedlung;Cham;1.020
Eslarn;Siedlung;Neustadt a.d. Waldnaab;2.470
Esselbach;Siedlung;Main-Spessart;1.450
Essenbach;Siedlung;Landshut;2.750
Eßfeld;Siedlung;Würzburg;720
Essing;Siedlung;Kelheim;920
Eßleben;Siedlung;Schweinfurt;1.220
Estenfeld;Siedlung;Würzburg;4.450
Esting;Siedlung;Fürstenfeldbruck;1.290
Ettenbeuren;Siedlung;Günzburg;990
Ettenstatt;Siedlung;Weißenburg-Gunzenhausen;570
Etterzhausen;Siedlung;Regensburg;1.040
Etting;Siedlung;Ingolstadt;4.140
Ettringen;Siedlung;Unterallgäu;2.390
Etzelwang;Siedlung;Amberg-Sulzbach;580
Etzenricht;Siedlung;Neustadt a.d. Waldnaab;800
Euerbach;Siedlung;Schweinfurt;1.560
Euerdorf;Siedlung;Bad Kissingen;1.220
Eurasburg;Siedlung;Bad Tölz-Wolfratshausen;1.260
Eurasburg;Siedlung;Aichach-Friedberg;1.110
Eußenheim;Siedlung;Main-Spessart;1.080
Eysölden;Siedlung;Roth;800
Fahlenbach;Siedlung;Pfaffenhofen a.d. Ilm;780
Fahr;Siedlung;Kitzingen;570
Fahrenzhausen;Siedlung;Freising;1.910
Faistenhaar;Siedlung;München;650
Falkenberg;Siedlung;Rottal-Inn;820
Falkenberg;Siedlung;Tirschenreuth;740
Falkendorf;Siedlung;Erlangen-Höchstadt;1.180
Falkenfels;Siedlung;Straubing-Bogen;770
Falkenstein;Siedlung;Cham;1.530
Farchach;Siedlung;Starnberg;530
Farchant;Siedlung;Garmisch-Partenkirchen;3.650
Faulbach;Siedlung;Miltenberg;2.050
Feichten an der Alz;Siedlung;Altötting;690
Feilitzsch;Siedlung;Hof;1.380
Feldafing;Siedlung;Starnberg;3.790
Feldgeding;Siedlung;Dachau;870
Feldheim;Siedlung;Donau-Ries;720
Feldkahl;Siedlung;Aschaffenburg;1.070
Feldkirchen;Siedlung;München;6.290
Feldkirchen;Siedlung;Straubing-Bogen;810
Feldkirchen;Siedlung;Berchtesgadener Land;700
Feldkirchen-Westerham;Siedlung;Rosenheim;6.440
Fellen;Siedlung;Main-Spessart;630
Fellheim;Siedlung;Unterallgäu;1.060
Fernhag;Siedlung;Pfaffenhofen a.d. Ilm;610
Feucht;Siedlung;Nürnberger Land;11.100
Feuchtwangen;Siedlung;Ansbach;7.300
Feuerhof;Siedlung;Amberg-Sulzbach;1.150
Fichtelberg;Siedlung;Bayreuth;1.800
Fichtheim;Siedlung;Dingolfing-Landau;580
Finning;Siedlung;Landsberg am Lech;1.350
Finningen;Siedlung;Dillingen a.d. Donau;730
Finningen;Siedlung;Neu-Ulm;1.120
Finsing;Siedlung;Erding;640
Fischach;Siedlung;Augsburg;3.020
Fischbach;Siedlung;Schwandorf;630
Fischbach;Siedlung;Kronach;730
Fischbach am Inn;Siedlung;Rosenheim;520
Fischbachau;Siedlung;Miesbach;1.170
Fischbach bei Nürnberg;Siedlung;Nürnberg;4.760
Fischen im Allgäu;Siedlung;Oberallgäu;1.890
Fischerdorf;Siedlung;Deggendorf;880
Fischerhäuser;Siedlung;München;670
Flachslanden;Siedlung;Ansbach;1.180
Fladungen;Siedlung;Rhön-Grabfeld;1.280
Flintsbach a. Inn;Siedlung;Rosenheim;2.090
Floß;Siedlung;Neustadt a.d. Waldnaab;2.120
Flossenbürg;Siedlung;Neustadt a.d. Waldnaab;1.360
Föching;Siedlung;Miesbach;670
Föhrenwinkel;Siedlung;Mühldorf a. Inn;510
Förbau;Siedlung;Hof;740
Forchheim;Siedlung;Forchheim;21.300
Forchheim;Siedlung;Neumarkt i.d. OPf.;700
Förrenbach;Siedlung;Nürnberger Land;740
Forst;Siedlung;Schweinfurt;870
Forstern;Siedlung;Erding;2.440
Forsthart;Siedlung;Deggendorf;930
Forsting;Siedlung;Rosenheim;540
Forstinning;Siedlung;Ebersberg;3.140
Forth;Siedlung;Erlangen-Höchstadt;3.060
Frammersbach;Siedlung;Main-Spessart;4.180
Frankenbrunn;Siedlung;Bad Kissingen;510
Frankenheim;Siedlung;Rhön-Grabfeld;520
Frankenwinheim;Siedlung;Schweinfurt;780
Frasdorf;Siedlung;Rosenheim;1.290
Frauenau;Siedlung;Regen;2.260
Frauenzell;Siedlung;Oberallgäu;560
Fraunberg;Siedlung;Erding;620
Frechenrieden;Siedlung;Unterallgäu;500
Freihalden;Siedlung;Günzburg;790
Freihung;Siedlung;Amberg-Sulzbach;1.050
Freilassing;Siedlung;Berchtesgadener Land;15.600
Freising;Siedlung;Freising;28.000
Fremdingen;Siedlung;Donau-Ries;750
Frensdorf;Siedlung;Bamberg;1.380
Freudenberg;Siedlung;Amberg-Sulzbach;1.090
Freystadt;Siedlung;Neumarkt i.d. OPf.;2.660
Freyung;Siedlung;Freyung-Grafenau;4.170
Frickenhausen;Siedlung;Unterallgäu;570
Frickenhausen a. Main;Siedlung;Würzburg;1.250
Fridolfing;Siedlung;Traunstein;2.170
Friedberg;Siedlung;Aichach-Friedberg;13.300
Friedberg-West;Siedlung;Aichach-Friedberg;3.080
Friedenfels;Siedlung;Tirschenreuth;1.130
Frieding;Siedlung;Starnberg;810
Friesen;Siedlung;Kronach;1.000
Friesenried;Siedlung;Ostallgäu;830
Friesheim;Siedlung;Regensburg;620
Fristingen;Siedlung;Dillingen a.d. Donau;660
Fronberg;Siedlung;Schwandorf;1.510
Frontenhausen;Siedlung;Dingolfing-Landau;3.670
Fuchsmühl;Siedlung;Tirschenreuth;1.520
Fuchsstadt;Siedlung;Bad Kissingen;1.800
Fuchsstadt;Siedlung;Würzburg;520
Fünfstetten;Siedlung;Donau-Ries;1.140
Fürstenfeldbruck;Siedlung;Fürstenfeldbruck;31.800
Fürstenstein;Siedlung;Passau;1.480
Fürstenzell;Siedlung;Passau;3.270
Furth;Siedlung;Landshut;2.250
Fürth;Siedlung;Fürth Stadt;115.200
Furth;Siedlung;Straubing-Bogen;1.620
Furth im Wald;Siedlung;Cham;5.940
Füssen;Siedlung;Ostallgäu;11.300
Fußenberg;Siedlung;Regensburg;690
Gabelbach;Siedlung;Augsburg;550
Gabersee;Siedlung;Rosenheim;3.160
Gablingen;Siedlung;Augsburg;2.080
Gablingen-Bahnhof;Siedlung;Augsburg;650
Gachenbach;Siedlung;Neuburg-Schrobenhausen;670
Gädheim;Siedlung;Haßberge;700
Gailbach;Siedlung;Aschaffenburg Stadt;1.710
Gaimersheim;Siedlung;Eichstätt;9.740
Gambach;Siedlung;Main-Spessart;1.290
Gammelsdorf;Siedlung;Freising;820
Gangkofen;Siedlung;Rottal-Inn;3.330
Gänheim;Siedlung;Main-Spessart;740
Gannertshofen;Siedlung;Neu-Ulm;610
Garching a.d. Alz;Siedlung;Altötting;4.210
Garching b. München;Siedlung;München;13.300
Garham;Siedlung;Passau;920
Gärmersdorf;Siedlung;Amberg-Sulzbach;570
Garmisch-Partenkirchen;Siedlung;Garmisch-Partenkirchen;23.000
Gars a. Inn;Siedlung;Mühldorf a. Inn;1.140
Gars Bahnhof;Siedlung;Mühldorf a. Inn;780
Gartenberg;Siedlung;Bad Tölz-Wolfratshausen;11.600
Gauaschach;Siedlung;Bad Kissingen;640
Gaubüttelbrunn;Siedlung;Würzburg;560
Gaukönigshofen;Siedlung;Würzburg;1.100
Gauting;Siedlung;Starnberg;13.100
Gebelkofen;Siedlung;Regensburg;690
Gebenbach;Siedlung;Amberg-Sulzbach;680
Gebenhofen;Siedlung;Aichach-Friedberg;640
Gebsattel;Siedlung;Ansbach;1.260
Gefäll;Siedlung;Bad Kissingen;570
Gefrees;Siedlung;Bayreuth;2.760
Geiersthal;Siedlung;Regen;900
Geigant;Siedlung;Cham;700
Geiselbach;Siedlung;Aschaffenburg;1.470
Geiselbullach;Siedlung;Fürstenfeldbruck;1.010
Geiselhöring;Siedlung;Straubing-Bogen;3.840
Geiselwind;Siedlung;Kitzingen;760
Geisenbrunn;Siedlung;Starnberg;1.220
Geisenfeld;Siedlung;Pfaffenhofen a.d. Ilm;7.180
Geisenhausen;Siedlung;Landshut;4.910
Geisenried;Siedlung;Ostallgäu;790
Geisfeld;Siedlung;Bamberg;870
Geisling;Siedlung;Regensburg;740
Gelchsheim;Siedlung;Würzburg;580
Geldersheim;Siedlung;Schweinfurt;2.460
Geltendorf;Siedlung;Landsberg am Lech;3.000
Gelting;Siedlung;Bad Tölz-Wolfratshausen;1.560
Gelting;Siedlung;Ebersberg;860
Gemünda;Siedlung;Coburg;540
Gemünden a. Main;Siedlung;Main-Spessart;4.300
Genderkingen;Siedlung;Donau-Ries;1.130
Gendorf;Siedlung;Altötting;2.630
Gennach;Siedlung;Augsburg;580
Georgensgmünd;Siedlung;Roth;5.100
Gerach;Siedlung;Bamberg;890
Gerbrunn;Siedlung;Würzburg;6.120
Geretsried;Siedlung;Bad Tölz-Wolfratshausen;7.280
Gergweis;Siedlung;Deggendorf;550
Gerhardshofen;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.070
Gerlenhofen;Siedlung;Neu-Ulm;2.480
Germannsdorf;Siedlung;Passau;830
Germering;Siedlung;Fürstenfeldbruck;37.600
Germerswang;Siedlung;Fürstenfeldbruck;680
Gernach;Siedlung;Schweinfurt;510
Gernlinden;Siedlung;Fürstenfeldbruck;4.360
Geroda;Siedlung;Bad Kissingen;550
Geroldsgrün;Siedlung;Hof;1.170
Geroldshausen;Siedlung;Würzburg;870
Geroldshausen in der Hallertau;Siedlung;Pfaffenhofen a.d. Ilm;710
Gerolfing;Siedlung;Ingolstadt;4.270
Gerolfingen;Siedlung;Ansbach;860
Gerolsbach;Siedlung;Pfaffenhofen a.d. Ilm;1.270
Gerolzhofen;Siedlung;Schweinfurt;6.660
Gersthofen;Siedlung;Augsburg;18.200
Gerzen;Siedlung;Landshut;990
Gesees;Siedlung;Bayreuth;920
Geslau;Siedlung;Ansbach;650
Gessertshausen;Siedlung;Augsburg;1.540
Gestungshausen;Siedlung;Coburg;670
Giebelstadt;Siedlung;Würzburg;2.940
Gilching;Siedlung;Starnberg;15.500
Glashütten;Siedlung;Bayreuth;1.380
Glattbach;Siedlung;Aschaffenburg;3.240
Gleißenberg;Siedlung;Cham;590
Gleußen;Siedlung;Coburg;510
Glonn;Siedlung;Ebersberg;3.500
Glött;Siedlung;Dillingen a.d. Donau;1.040
Gmund a. Tegernsee;Siedlung;Miesbach;2.460
Gnodstadt;Siedlung;Kitzingen;670
Gnotzheim;Siedlung;Weißenburg-Gunzenhausen;690
Gochsheim;Siedlung;Schweinfurt;5.650
Göggelsbuch;Siedlung;Roth;510
Goldbach;Siedlung;Aschaffenburg;8.880
Goldkronach;Siedlung;Bayreuth;1.820
Gollhofen;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;620
Görisried;Siedlung;Ostallgäu;970
Gosberg;Siedlung;Forchheim;560
Gosheim;Siedlung;Donau-Ries;580
Gössenheim;Siedlung;Main-Spessart;880
Goßmannsdorf;Siedlung;Haßberge;710
Goßmannsdorf am Main;Siedlung;Würzburg;960
Gößweinstein;Siedlung;Forchheim;1.190
Gotteszell;Siedlung;Regen;830
Gottfrieding;Siedlung;Dingolfing-Landau;500
Gottfriedingerschwaige;Siedlung;Dingolfing-Landau;960
Graben;Siedlung;Augsburg;2.140
Grabenstätt;Siedlung;Traunstein;1.240
Gräfelfing;Siedlung;München;12.700
Grafenaschau;Siedlung;Garmisch-Partenkirchen;510
Grafenau;Siedlung;Freyung-Grafenau;3.540
Gräfenberg;Siedlung;Forchheim;2.240
Gräfendorf;Siedlung;Main-Spessart;650
Grafenrheinfeld;Siedlung;Schweinfurt;3.390
Gräfensteinberg;Siedlung;Weißenburg-Gunzenhausen;700
Grafentraubach;Siedlung;Straubing-Bogen;630
Grafenwiesen;Siedlung;Cham;980
Grafenwöhr;Siedlung;Neustadt a.d. Waldnaab;5.180
Grafing-Bahnhof;Siedlung;Ebersberg;890
Grafing b. München;Siedlung;Ebersberg;10.100
Grafling;Siedlung;Deggendorf;900
Grafrath;Siedlung;Fürstenfeldbruck;3.340
Grainau;Siedlung;Garmisch-Partenkirchen;2.960
Grainbach;Siedlung;Rosenheim;640
Grainet;Siedlung;Freyung-Grafenau;510
Gramschatz;Siedlung;Würzburg;520
Grasbrunn;Siedlung;München;1.270
Grassau;Siedlung;Traunstein;4.320
Graßlfing;Siedlung;Regensburg;690
Greding;Siedlung;Roth;3.420
Greifenberg;Siedlung;Landsberg am Lech;1.210
Greiling;Siedlung;Bad Tölz-Wolfratshausen;1.360
Gremheim;Siedlung;Dillingen a.d. Donau;540
Gremsdorf;Siedlung;Erlangen-Höchstadt;880
Greßthal;Siedlung;Schweinfurt;620
Grettstadt;Siedlung;Schweinfurt;2.040
Greußenheim;Siedlung;Würzburg;1.550
Griesbach;Siedlung;Dingolfing-Landau;990
Griesbeckerzell;Siedlung;Aichach-Friedberg;1.040
Griesstätt;Siedlung;Rosenheim;1.460
Gröbenzell;Siedlung;Fürstenfeldbruck;19.000
Großaitingen;Siedlung;Augsburg;4.420
Großarmschlag;Siedlung;Freyung-Grafenau;910
Großbardorf;Siedlung;Rhön-Grabfeld;870
Großberg;Siedlung;Regensburg;1.090
Großberghofen;Siedlung;Dachau;550
Großdingharting;Siedlung;München;700
Großeibstadt;Siedlung;Rhön-Grabfeld;660
Großenbuch;Siedlung;Forchheim;510
Großenried;Siedlung;Ansbach;600
Großenseebach;Siedlung;Erlangen-Höchstadt;2.320
Großgarnstadt;Siedlung;Coburg;630
Großgeschaidt;Siedlung;Erlangen-Höchstadt;520
Großgründlach;Siedlung;Nürnberg;4.770
Großhabersdorf;Siedlung;Fürth;2.740
Großhartpenning;Siedlung;Miesbach;670
Großhaslach;Siedlung;Ansbach;820
Großheirath;Siedlung;Coburg;1.100
Großhelfendorf;Siedlung;München;1.130
Großheubach;Siedlung;Miltenberg;5.000
Großholzhausen;Siedlung;Rosenheim;860
Großinzemoos;Siedlung;Dachau;1.280
Großkahl;Siedlung;Aschaffenburg;1.280
Großkarolinenfeld;Siedlung;Rosenheim;5.500
Großköllnbach;Siedlung;Dingolfing-Landau;1.170
Großkötz;Siedlung;Günzburg;1.870
Großlangheim;Siedlung;Kitzingen;1.610
Großmehring;Siedlung;Eichstätt;5.010
Großmuß;Siedlung;Kelheim;520
Großohrenbronn;Siedlung;Ansbach;1.110
Großostheim;Siedlung;Aschaffenburg;7.990
Großschwarzenlohe;Siedlung;Roth;3.130
Großwalbur;Siedlung;Coburg;780
Großwallstadt;Siedlung;Miltenberg;4.050
Großweil;Siedlung;Garmisch-Partenkirchen;1.290
Großweingarten;Siedlung;Roth;750
Großweismannsdorf;Siedlung;Fürth;850
Großwenkheim;Siedlung;Bad Kissingen;740
Grub a. Forst;Siedlung;Coburg;2.330
Grünbach;Siedlung;Erding;640
Grünthal;Siedlung;Regensburg;1.240
Grünwald;Siedlung;München;10.700
Gumpersdorf;Siedlung;Rottal-Inn;500
Gundelfingen a.d. Donau;Siedlung;Dillingen a.d. Donau;7.580
Gundelsdorf;Siedlung;Kronach;590
Gundelsdorf;Siedlung;Aichach-Friedberg;580
Gundelsheim;Siedlung;Bamberg;3.270
Günding;Siedlung;Dachau;1.610
Gündlkofen;Siedlung;Landshut;870
Gundremmingen;Siedlung;Günzburg;1.530
Gungolding;Siedlung;Eichstätt;520
Güntersleben;Siedlung;Würzburg;4.260
Günz;Siedlung;Unterallgäu;740
Günzach;Siedlung;Ostallgäu;720
Günzburg;Siedlung;Günzburg;16.900
Gunzenbach;Siedlung;Aschaffenburg;710
Gunzenhausen;Siedlung;Weißenburg-Gunzenhausen;10.900
Günzenhausen;Siedlung;Freising;920
Gutenstetten;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;520
Haag;Siedlung;Passau;570
Haag a.d. Amper;Siedlung;Freising;1.660
Haag i. OB;Siedlung;Mühldorf a. Inn;5.170
Haar;Siedlung;München;18.000
Haard;Siedlung;Bad Kissingen;870
Habach;Siedlung;Weilheim-Schongau;820
Haberskirch;Siedlung;Aichach-Friedberg;560
Hafenlohr;Siedlung;Main-Spessart;1.380
Hagelstadt;Siedlung;Regensburg;1.400
Hagenau;Siedlung;Erlangen-Höchstadt;940
Hagenbüchach;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;980
Hagenhausen;Siedlung;Nürnberger Land;630
Hahnbach;Siedlung;Amberg-Sulzbach;2.520
Haibach;Siedlung;Straubing-Bogen;520
Haibach;Siedlung;Aschaffenburg;7.950
Haidlfing;Siedlung;Dingolfing-Landau;1.220
Haimhausen;Siedlung;Dachau;4.110
Haiming;Siedlung;Altötting;1.220
Hainhofen - Ottmarshausen;Siedlung;Augsburg;2.330
Hainsacker;Siedlung;Regensburg;2.430
Hainsfarth;Siedlung;Donau-Ries;1.220
Haldenwang;Siedlung;Günzburg;730
Haldenwang;Siedlung;Oberallgäu;1.380
Halfing;Siedlung;Rosenheim;2.070
Hallbergmoos;Siedlung;Freising;8.910
Hallerndorf;Siedlung;Forchheim;1.050
Hallstadt;Siedlung;Bamberg;7.060
Hambach;Siedlung;Schweinfurt;2.530
Hammel;Siedlung;Augsburg;720
Hammelburg;Siedlung;Bad Kissingen;5.640
Hammer;Siedlung;Miesbach;990
Hammer;Siedlung;Traunstein;510
Hammerau;Siedlung;Berchtesgadener Land;660
Hammerbach;Siedlung;Erlangen-Höchstadt;1.080
Handzell;Siedlung;Aichach-Friedberg;620
Happing;Siedlung;Rosenheim Stadt;500
Happurg;Siedlung;Nürnberger Land;1.650
Harburg (Schwaben);Siedlung;Donau-Ries;1.950
Harsdorf;Siedlung;Kulmbach;740
Hart;Siedlung;Mühldorf a. Inn;2.620
Hart an der Alz;Siedlung;Altötting;2.190
Hartenstein;Siedlung;Nürnberger Land;540
Harthausen;Siedlung;München;800
Harthausen - Paar;Siedlung;Aichach-Friedberg;800
Harting;Siedlung;Regensburg Stadt;1.520
Hartkirchen;Siedlung;Passau;1.410
Hartlanden;Siedlung;Bamberg;960
Hartmannshof;Siedlung;Nürnberger Land;940
Haselbach;Siedlung;Straubing-Bogen;1.140
Haselbach;Siedlung;Passau;1.110
Haselbach;Siedlung;Unterallgäu;710
Hasloch;Siedlung;Main-Spessart;940
Haspelmoor;Siedlung;Fürstenfeldbruck;620
Hassenberg;Siedlung;Coburg;850
Haßfurt;Siedlung;Haßberge;9.010
Haßlach;Siedlung;Kronach;520
Haßlach bei Kronach;Siedlung;Kronach;500
Hattenhof;Siedlung;Weißenburg-Gunzenhausen;640
Hattenhofen;Siedlung;Fürstenfeldbruck;740
Haundorf;Siedlung;Weißenburg-Gunzenhausen;540
Haundorf;Siedlung;Erlangen-Höchstadt;640
Haunsheim;Siedlung;Dillingen a.d. Donau;1.070
Haunswies;Siedlung;Aichach-Friedberg;720
Hausen;Siedlung;Kelheim;940
Hausen;Siedlung;Forchheim;2.880
Hausen;Siedlung;Miltenberg;1.880
Hausen;Siedlung;Bad Kissingen;1.120
Hausen;Siedlung;Main-Spessart;560
Hausen;Siedlung;Schweinfurt;580
Hausen b. Würzburg;Siedlung;Würzburg;760
Hauserdörfl;Siedlung;Miesbach;920
Hausham;Siedlung;Miesbach;7.690
Haus im Wald;Siedlung;Freyung-Grafenau;1.100
Hauzenberg;Siedlung;Passau;4.360
Hawangen;Siedlung;Unterallgäu;1.270
Hebertsfelden;Siedlung;Rottal-Inn;1.110
Hebertshausen;Siedlung;Dachau;3.030
Hechendorf am Pilsensee;Siedlung;Starnberg;3.050
Hechlingen am See;Siedlung;Weißenburg-Gunzenhausen;570
Hegge;Siedlung;Oberallgäu;2.500
Heideck;Siedlung;Roth;2.520
Heidenfeld;Siedlung;Schweinfurt;1.530
Heidenheim;Siedlung;Weißenburg-Gunzenhausen;1.380
Heigenbrücken;Siedlung;Aschaffenburg;1.930
Heiligenstadt i. OFr.;Siedlung;Bamberg;1.360
Heilsbronn;Siedlung;Ansbach;5.860
Heimbuchenthal;Siedlung;Aschaffenburg;2.120
Heimenkirch;Siedlung;Lindau (Bodensee);2.320
Heimertingen;Siedlung;Unterallgäu;1.670
Heimstetten;Siedlung;München;7.130
Heinersreuth;Siedlung;Bayreuth;1.710
Heinrichsheim;Siedlung;Neuburg-Schrobenhausen;3.720
Heinrichsthal;Siedlung;Aschaffenburg;840
Heising;Siedlung;Oberallgäu;1.220
Heldenstein;Siedlung;Mühldorf a. Inn;1.350
Heldritt;Siedlung;Coburg;670
Helmbrechts;Siedlung;Hof;5.960
Helmstadt;Siedlung;Würzburg;2.110
Hemau;Siedlung;Regensburg;4.240
Hemhofen;Siedlung;Erlangen-Höchstadt;5.170
Hendungen;Siedlung;Rhön-Grabfeld;710
Henfenfeld;Siedlung;Nürnberger Land;1.860
Hengersberg;Siedlung;Deggendorf;5.230
Hepberg;Siedlung;Eichstätt;2.430
Herbertshofen;Siedlung;Augsburg;2.240
Heretsried;Siedlung;Augsburg;530
Hergensweiler;Siedlung;Lindau (Bodensee);1.170
Hergolshausen;Siedlung;Schweinfurt;600
Herlheim;Siedlung;Schweinfurt;520
Heroldsbach;Siedlung;Forchheim;3.840
Heroldsberg;Siedlung;Erlangen-Höchstadt;7.390
Herpersdorf;Siedlung;Erlangen-Höchstadt;510
Herpersdorf - Golnhofen;Siedlung;Nürnberg;7.690
Herrieden;Siedlung;Ansbach;3.990
Herrsching a. Ammersee;Siedlung;Starnberg;6.690
Hersbruck;Siedlung;Nürnberger Land;11.500
Herschfeld;Siedlung;Rhön-Grabfeld;2.800
Herzogenaurach;Siedlung;Erlangen-Höchstadt;19.600
Heselbach;Siedlung;Schwandorf;780
Heßdorf;Siedlung;Erlangen-Höchstadt;1.320
Hesselbach;Siedlung;Schweinfurt;940
Hetten;Siedlung;Weilheim-Schongau;800
Hettenshausen;Siedlung;Pfaffenhofen a.d. Ilm;840
Hettstadt;Siedlung;Würzburg;3.690
Hetzles;Siedlung;Forchheim;1.200
Heustreu;Siedlung;Rhön-Grabfeld;1.240
Hienheim;Siedlung;Kelheim;610
Hilgertshausen;Siedlung;Dachau;1.660
Hilpoltstein;Siedlung;Roth;7.920
Hiltenfingen;Siedlung;Augsburg;1.420
Hiltmannsdorf;Siedlung;Fürth;630
Hiltpoltstein;Siedlung;Forchheim;750
Himmelkron;Siedlung;Kulmbach;1.870
Himmelstadt;Siedlung;Main-Spessart;1.620
Hinterschmiding;Siedlung;Freyung-Grafenau;1.210
Hirblingen;Siedlung;Augsburg;980
Hirschaid;Siedlung;Bamberg;8.370
Hirschau;Siedlung;Amberg-Sulzbach;3.980
Hirschbach;Siedlung;Rottal-Inn;540
Hirschdorf;Siedlung;Kempten (Allgäu);760
Hirschfeld;Siedlung;Schweinfurt;720
Hirten;Siedlung;Altötting;1.190
Hitzenau;Siedlung;Rottal-Inn;800
Hitzhofen;Siedlung;Eichstätt;1.770
Hobbach;Siedlung;Miltenberg;770
Höchberg;Siedlung;Würzburg;9.010
Hochbrück;Siedlung;München;2.050
Hochstadt;Siedlung;Starnberg;760
