Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Hermsdorf/Erzgeb.;Siedlung;Sächsische Schweiz-Osterzgebirge;600
Herold;Siedlung;Erzgebirgskreis;1.250
Herrenhaide;Siedlung;Mittelsachsen;730
Herrnhut;Siedlung;Görlitz;3.680
Herrnsdorf;Siedlung;Zwickau;600
Herzogswalde;Siedlung;Sächsische Schweiz-Osterzgebirge;630
Hetzdorf;Siedlung;Mittelsachsen;850
Hilbersdorf;Siedlung;Mittelsachsen;1.390
Hilbersdorf;Siedlung;Görlitz;650
Hilmersdorf;Siedlung;Erzgebirgskreis;800
Hinterhermsdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;590
Hirschfeld;Siedlung;Mittelsachsen;600
Hirschfelde;Siedlung;Görlitz;1.300
Hochkirch (Bukecy);Siedlung;Bautzen;670
Höckendorf;Siedlung;Bautzen;530
Höckendorf - Ruppendorf;Siedlung;Sächsische Schweiz-Osterzgebirge;2.060
Hof;Siedlung;Nordsachsen;530
Hohburg;Siedlung;Leipzig;1.080
Hohenfichte;Siedlung;Mittelsachsen;640
Hohenheida;Siedlung;Leipzig Stadt;580
Hohenprießnitz;Siedlung;Nordsachsen;760
Hohenstein-Ernstthal;Siedlung;Zwickau;12.800
Hohndorf;Siedlung;Erzgebirgskreis;3.790
Hohndorf;Siedlung;Erzgebirgskreis;690
Hohnstein;Siedlung;Sächsische Schweiz-Osterzgebirge;680
Horka;Siedlung;Görlitz;1.350
Hormersdorf;Siedlung;Erzgebirgskreis;1.540
Hoyerswerda (Wojerecy);Siedlung;Bautzen;33.900
Hundshübel;Siedlung;Erzgebirgskreis;1.040
Irbersdorf - Sachsenburg;Siedlung;Mittelsachsen;690
Jahnsdorf/Erzgeb.;Siedlung;Erzgebirgskreis;2.790
Jänkendorf - Ullersdorf;Siedlung;Görlitz;910
Jenkwitz (Jenkecy);Siedlung;Bautzen;590
Jesewitz;Siedlung;Nordsachsen;660
Jocketa;Siedlung;Vogtlandkreis;860
Johanngeorgenstadt;Siedlung;Erzgebirgskreis;4.160
Jöhstadt;Siedlung;Erzgebirgskreis;1.170
Jonsdorf;Siedlung;Görlitz;1.630
Jößnitz;Siedlung;Vogtlandkreis;2.290
Kalkreuth;Siedlung;Meißen;630
Kamenz (Kamjenc);Siedlung;Bautzen;13.500
Kaufungen;Siedlung;Zwickau;680
Kemnitz;Siedlung;Görlitz;840
Kemtau;Siedlung;Erzgebirgskreis;1.130
Kesselsdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;3.300
Kipsdorf - Bärenfels;Siedlung;Sächsische Schweiz-Osterzgebirge;560
Kirchberg;Siedlung;Zwickau;7.210
Kirchberg - Erlbach;Siedlung;Erzgebirgskreis;1.040
Kittlitz;Siedlung;Görlitz;950
Kitzen;Siedlung;Leipzig;880
Kitzscher;Siedlung;Leipzig;4.070
Kleinröhrsdorf;Siedlung;Bautzen;760
Kleinwaltersdorf;Siedlung;Mittelsachsen;700
Kleinwelka (Ma_y Wjelkow);Siedlung;Bautzen;1.150
Klinga;Siedlung;Leipzig;1.080
Klingenthal;Siedlung;Vogtlandkreis;9.130
Klipphausen;Siedlung;Meißen;1.200
Klitten - Jahmen (Kl_tno - Jamno);Siedlung;Görlitz;840
Knappenrode (Hórnikecy);Siedlung;Bautzen;690
Kodersdorf;Siedlung;Görlitz;1.440
Köhra;Siedlung;Leipzig;1.280
Kohren-Sahlis;Siedlung;Leipzig;1.100
Königsbrück;Siedlung;Bautzen;3.650
Königsfeld;Siedlung;Mittelsachsen;700
Königshain;Siedlung;Görlitz;1.210
Königshain;Siedlung;Mittelsachsen;950
Königstein/Sächs. Schw.;Siedlung;Sächsische Schweiz-Osterzgebirge;1.810
Königswalde;Siedlung;Erzgebirgskreis;2.210
Königswalde;Siedlung;Zwickau;1.030
Königswartha (Rakecy);Siedlung;Bautzen;2.390
Kössern;Siedlung;Leipzig;510
Köthensdorf-Reitzenhain;Siedlung;Mittelsachsen;730
Kottengrün;Siedlung;Vogtlandkreis;670
Kottmarsdorf;Siedlung;Görlitz;550
Krauschwitz (Kru_wica);Siedlung;Görlitz;2.320
Kreischa;Siedlung;Sächsische Schweiz-Osterzgebirge;2.700
Kriebethal;Siedlung;Mittelsachsen;750
Krostitz;Siedlung;Nordsachsen;2.080
Krumhermersdorf;Siedlung;Erzgebirgskreis;1.440
Kühnhaide;Siedlung;Erzgebirgskreis;550
Kühren;Siedlung;Leipzig;650
Kuhschnappel;Siedlung;Zwickau;510
Kunnersdorf;Siedlung;Görlitz;590
Kunnerwitz;Siedlung;Görlitz;520
Kürbitz;Siedlung;Vogtlandkreis;600
Kurort Hartha;Siedlung;Sächsische Schweiz-Osterzgebirge;1.780
Lampertswalde;Siedlung;Meißen;1.010
Langebrück;Siedlung;Dresden;3.620
Langenau;Siedlung;Mittelsachsen;1.940
Langenbach;Siedlung;Zwickau;990
Langenbernsdorf;Siedlung;Zwickau;2.090
Langenchursdorf - Falken - Langenberg;Siedlung;Zwickau;2.510
Langenhennersdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;610
Langenleuba-Oberhain;Siedlung;Mittelsachsen;1.060
Langenreichenbach;Siedlung;Nordsachsen;720
Langenreinsdorf;Siedlung;Zwickau;770
Langenwolmsdorf - Zscheppa;Siedlung;Sächsische Schweiz-Osterzgebirge;1.310
Langhennersdorf;Siedlung;Mittelsachsen;760
Lauba;Siedlung;Görlitz;530
Laubusch;Siedlung;Bautzen;1.190
Lauenhain;Siedlung;Zwickau;640
Lauenstein;Siedlung;Sächsische Schweiz-Osterzgebirge;550
Laußig;Siedlung;Nordsachsen;1.540
Laußnitz;Siedlung;Bautzen;1.300
Lauta;Siedlung;Bautzen;6.690
Lauterbach;Siedlung;Erzgebirgskreis;1.030
Lauterbach;Siedlung;Zwickau;500
Lauterbach;Siedlung;Sächsische Schweiz-Osterzgebirge;580
Lauter/Sachsen;Siedlung;Erzgebirgskreis;4.650
Lawalde;Siedlung;Görlitz;820
Leipzig;Siedlung;Leipzig Stadt;497.900
Leisnig;Siedlung;Mittelsachsen;5.280
Lengefeld;Siedlung;Erzgebirgskreis;2.480
Lengenfeld;Siedlung;Vogtlandkreis;4.810
Leppersdorf;Siedlung;Bautzen;1.070
Leuben;Siedlung;Meißen;580
Leubnitz;Siedlung;Vogtlandkreis;570
Leubnitz Forst;Siedlung;Zwickau;760
Leubsdorf;Siedlung;Mittelsachsen;2.180
Leukersdorf/Erzgebirge;Siedlung;Erzgebirgskreis;1.750
Leutersdorf;Siedlung;Görlitz;3.660
Lichtenau;Siedlung;Mittelsachsen;4.550
Lichtenberg;Siedlung;Bautzen;1.450
Lichtenberg/Erzgeb.;Siedlung;Mittelsachsen;2.420
Lichtenhain;Siedlung;Sächsische Schweiz-Osterzgebirge;500
Lichtenstein/Sa.;Siedlung;Zwickau;11.100
Lichtentanne;Siedlung;Zwickau;3.580
Lichtenwalde;Siedlung;Mittelsachsen;880
Liebstadt;Siedlung;Sächsische Schweiz-Osterzgebirge;550
Limbach;Siedlung;Vogtlandkreis;860
Limbach-Oberfrohna;Siedlung;Zwickau;21.900
Lippersdorf;Siedlung;Erzgebirgskreis;710
Löbau;Siedlung;Görlitz;12.700
Löbnitz;Siedlung;Nordsachsen;1.260
Lobstädt;Siedlung;Leipzig;1.420
Lohmen;Siedlung;Sächsische Schweiz-Osterzgebirge;2.890
Lohsa (_az);Siedlung;Bautzen;1.700
Lommatzsch;Siedlung;Meißen;3.060
Lomnitz;Siedlung;Bautzen;890
Lößnitz;Siedlung;Erzgebirgskreis;9.160
Lückersdorf;Siedlung;Bautzen;720
Lugau/Erzgeb.;Siedlung;Erzgebirgskreis;6.860
Lunzenau;Siedlung;Mittelsachsen;3.160
Luppa;Siedlung;Nordsachsen;740
Lüptitz;Siedlung;Leipzig;600
Machern;Siedlung;Leipzig;4.240
Malschwitz (Male_ecy);Siedlung;Bautzen;640
Malter;Siedlung;Sächsische Schweiz-Osterzgebirge;620
Mannichswalde;Siedlung;Zwickau;600
Marbach;Siedlung;Mittelsachsen;570
Marbach - Rosenthal;Siedlung;Mittelsachsen;1.020
Marienberg;Siedlung;Erzgebirgskreis;7.450
Markersdorf;Siedlung;Görlitz;2.130
Markkleeberg;Siedlung;Leipzig;22.100
Markneukirchen;Siedlung;Vogtlandkreis;5.530
Markranstädt;Siedlung;Leipzig;7.570
Masten;Siedlung;Mittelsachsen;560
Mauersberg;Siedlung;Erzgebirgskreis;620
Mechelgrün;Siedlung;Vogtlandkreis;630
Medingen;Siedlung;Bautzen;1.780
Meerane;Siedlung;Zwickau;14.900
Mehltheuer;Siedlung;Vogtlandkreis;680
Meißen;Siedlung;Meißen;26.300
Mergendorf;Siedlung;Meißen;500
Merschwitz - Kleinleckwitz;Siedlung;Meißen;980
Mildenau;Siedlung;Erzgebirgskreis;2.300
Miltitz;Siedlung;Meißen;610
Mittelherwigsdorf;Siedlung;Görlitz;1.610
Mittelsaida;Siedlung;Mittelsachsen;540
Mittweida;Siedlung;Mittelsachsen;13.300
Mockrehna;Siedlung;Nordsachsen;1.250
Moholz;Siedlung;Görlitz;1.040
Mohorn;Siedlung;Sächsische Schweiz-Osterzgebirge;1.060
Mölbis;Siedlung;Leipzig;560
Moritzburg;Siedlung;Meißen;2.550
Mörtitz;Siedlung;Nordsachsen;600
Mosel;Siedlung;Zwickau;2.140
Mücka (Mikow);Siedlung;Görlitz;640
Mügeln;Siedlung;Nordsachsen;3.350
Mühlau;Siedlung;Mittelsachsen;2.190
Mühltroff;Siedlung;Vogtlandkreis;1.230
Mulda/Sa.;Siedlung;Mittelsachsen;1.400
Mülsen;Siedlung;Zwickau;11.200
Mutzschen;Siedlung;Leipzig;1.180
Mylau;Siedlung;Vogtlandkreis;2.770
Narsdorf;Siedlung;Leipzig;700
Nassau;Siedlung;Mittelsachsen;800
Naundorf;Siedlung;Nordsachsen;640
Naundorf;Siedlung;Mittelsachsen;1.160
Naundorf;Siedlung;Nordsachsen;500
Naunhof;Siedlung;Leipzig;5.280
Nerchau;Siedlung;Leipzig;1.920
Neschwitz (Njeswa_id_o);Siedlung;Bautzen;830
Netzschkau;Siedlung;Vogtlandkreis;3.680
Neueibau;Siedlung;Görlitz;620
Neugersdorf - Oberland;Siedlung;Görlitz;8.920
Neuhausen/Erzgeb.;Siedlung;Mittelsachsen;1.750
Neukieritzsch;Siedlung;Leipzig;2.690
Neukirchen;Siedlung;Mittelsachsen;550
Neukirchen;Siedlung;Leipzig;920
Neukirchen/Erzgeb.;Siedlung;Erzgebirgskreis;4.770
Neukirchen/Pleiße;Siedlung;Zwickau;3.450
Neukirch/Lausitz;Siedlung;Bautzen;4.870
Neulehn;Siedlung;Erzgebirgskreis;640
Neumark;Siedlung;Vogtlandkreis;1.720
Neundorf;Siedlung;Erzgebirgskreis;650
Neundorf;Siedlung;Sächsische Schweiz-Osterzgebirge;520
Neusalza-Spremberg;Siedlung;Görlitz;2.100
Neusörnewitz;Siedlung;Meißen;1.420
Neustadt i. Sa.;Siedlung;Sächsische Schweiz-Osterzgebirge;12.000
Neustadt/Vogtl.;Siedlung;Vogtlandkreis;740
Neuwürschnitz;Siedlung;Erzgebirgskreis;2.520
Niederau;Siedlung;Meißen;1.870
Niedercrinitz;Siedlung;Zwickau;500
Niederdorf;Siedlung;Erzgebirgskreis;1.230
Niederfrohna;Siedlung;Zwickau;2.260
Niederlauterstein;Siedlung;Erzgebirgskreis;680
Niederschöna;Siedlung;Mittelsachsen;780
Nieder Seifersdorf;Siedlung;Görlitz;580
Niederstriegis;Siedlung;Mittelsachsen;520
Niederwiesa;Siedlung;Mittelsachsen;3.530
Niederwürschnitz;Siedlung;Erzgebirgskreis;2.650
Nieschütz;Siedlung;Meißen;600
Niesky (Niska);Siedlung;Görlitz;7.840
Nischwitz;Siedlung;Leipzig;730
Nossen;Siedlung;Meißen;4.680
Nünchritz;Siedlung;Meißen;3.130
Oberbobritzsch - Niederbobritzsch;Siedlung;Mittelsachsen;3.170
Obercrinitz;Siedlung;Zwickau;830
Obercunnersdorf - Niedercunnersdorf;Siedlung;Görlitz;2.510
Obergurig (Hornja Hórka);Siedlung;Bautzen;1.690
Oberhermsdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;540
Oberkaina (Hornja Kina);Siedlung;Bautzen;790
Oberlichtenau;Siedlung;Bautzen;1.380
Oberlosa;Siedlung;Vogtlandkreis;530
